Item	Certifications Required
object/tangible/ship/components/weapon/wpn_hoersch_railgun.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_incom_advanced_blaster.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_incom_blaster.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_incom_disruptor.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_incom_elite_quad_blaster.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_incom_heavy_blaster.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_incom_heavy_quad_blaster.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_incom_light_blaster.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_incom_quad_blaster.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_incom_shredder.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_incom_tt13.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_incom_tt8.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_ionic_pulse_weapon.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_kdy_pounder_mk1.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_kessel_imperial_rendili_prototype_x.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_kessel_imperial_sds_experimental_secret_ops.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_kessel_imperial_sfs_elite_ops.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_kessel_rebel_incom_dualcore_flashcannon.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_kessel_rebel_riiz_combine_slammer_cannon.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_kessel_rebel_unknown_rayslinger.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_koensayr_deluxe_ion_accelerator.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_2.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_advanced.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_koensayr_light_disruptor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_koensayr_tuned_light_disruptor.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_kse_double_blaster.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_kse_light_disruptor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_laser_beam_gun.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_mandal_advanced_annihilator.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_mandal_annihilator_mk2.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_mandal_annilhator_mk1.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_mandal_elite_annihilator.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_mandal_enhanced_mangler_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_mandal_heavy_annihilator.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_mandal_mangler_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_mandal_qv3_disruptor.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_mandal_qv5_disruptor.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_mandal_super_mangler.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_mining_laser_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_mining_laser_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_mining_laser_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_mission_reward_imperial_cygnus_starblaster.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_mission_reward_imperial_sds_boltdriver.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_mission_reward_neutral_borstel_disruptor.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_mission_reward_neutral_hk_military_blaster.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_mission_reward_neutral_mandal_light_blaster.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_mission_reward_rebel_incom_tricannon.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_mission_reward_rebel_taim_ion_driver.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_moncal_light_blaster.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_prototype_weapon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_prototype_weapon_tie.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_rendili_advanced.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_rendili_fr13_disruptor.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_rendili_fr9_disruptor.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_rendili_sc3_disruptor.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_rendili_sc8_disruptor.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_reward_incom_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_reward_seinar_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_reward_slayn_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_reward_subpro_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_reward_taim_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_rss_imperial_cannon.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_sds_elite.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_sds_heavy_imperial_spc_forces_cannon.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_sds_imperial_blaster_1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_sds_imperial_blaster_2.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_sds_imperial_special_forces_cannon.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_sds_modified_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_seinar_disruptor.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_seinar_ion_cannon.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_seinar_linked_cannon.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_seinar_ls1.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_seinar_ls72.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_sfs_elite.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_4.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_sfs_imperial_special_forces_blaster.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_sfs_improved_imperial_blaster_2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_slayn_deluxe_light_ioncannon.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_slayn_ioncannon.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_slayn_light_ioncannon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_spacestation_rebel_turret_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_spacestation_rebel_turret_s02.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_star_destroyer_turret_dome.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_star_destroyer_turret_med.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_star_destroyer_turret_square.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_std_countermeasure.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_subpro_advanced_cannon.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_subpro_improved_light_ioncannon.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_subpro_light_ioncannon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_subpro_modified_tricannon.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_subpro_tricannon.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon/wpn_subpro_tripleblaster.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark2.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark3.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_taim_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_taim_heavy_laser.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_taim_ix4.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon/wpn_taim_ix5.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon/wpn_taim_kx5.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon/wpn_taim_kx8.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_taim_kx9.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon/wpn_tieadvanced_blaster.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_tiefighter_basic.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_tractor_beam_gun.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_tractor_pulse_gun.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/wpn_trandoshan_fg1a.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon/wpn_vengeance_ion_cannon.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon/wpn_vulcan_cannon.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon/wpn_z95_basic.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/wpn_z95_blaster.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon/xwing_weapon_s01_test.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon/xwing_weapon_s02_test.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap10.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap5.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap9.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_corellian_deluxe_cruiser_grade_cap2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_corellian_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_corellian_standard.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_corellian_tuned_cruiser_grade_cap1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_cygnus_cygcap_a.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_cygnus_cygcap_b.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_freitek_xd2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_gallofree_lt22.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_generic.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_haor_chall_old_capacitor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_huppla_pasa_tisc_old_capacitor.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_incom_bjn825.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_incom_improved_rebel_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_incom_rebel_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_incom_special_bjn825.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_kessel_imperial_rendili_hyperbattery.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_kessel_imperial_sds_imperial_finest.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_kessel_imperial_sfs_array.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_kessel_rebel_armek_array.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_kessel_rebel_deepwell_k33_prototype.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_kessel_rebel_taim_hypercharger.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_koensayr_custom_light.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_koensayr_deluxe_mk4.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_koensayr_elite_mk5.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_koensayr_improved_light.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_koensayr_light.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_koensayr_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_koensayr_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_koensayr_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_koensayr_rare_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_koensayr_tuned_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_kse_elite_mk5.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_kse_limited_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_kse_limited_mk4.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_kse_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_kse_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_kse_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_kse_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_kse_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_kse_performance_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_kse_supercharged_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_mandal_improved_powermaster_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_mandal_powersoak.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_mandal_provider_p1.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_mandal_rare_powermaster_mk4.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_mandal_special_powermaster_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_mandal_tuned_powermaster_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_mission_reward_imperial_rendili_k_class.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_mission_reward_neutral_sorosuub_v1.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_mission_reward_rebel_qualdex_battery_array.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_moncal_advanced.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_moncal_charged_light.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_moncal_deluxe_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_moncal_elite.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_moncal_enhanced_advanced.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_moncal_heavy.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_moncal_light.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_moncal_modified_heavy.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_moncal_modified_standard.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_moncal_standard.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_novaldex_deluxe_wampa_s1.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_novaldex_experimental.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_novaldex_experimental_sarlacc_s1.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_novaldex_sarlacc_s1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_novaldex_sarlacc_s2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_novaldex_sarlacc_s3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_novaldex_small_capacitor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_novaldex_wampa_s1.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_novaldex_wampa_s2.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_novaldex_wampa_s3.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_prototype_capacitor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_q3.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_q7.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx1.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx2.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx3.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx4.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_qualdex_experimental.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_qualdex_miser_elite.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_qualdex_miser_light.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_qualdex_miser_standard.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_rendili_overseer_j7.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_rendili_overseer_j8.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_reward_mandal_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_reward_novaldex_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_reward_qualdex_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_reward_sorosuub_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_reward_subpro_elite.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_rss_imperial_1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_sds_imperial_1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_sds_imperial_2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_sds_special_imperial_2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_sfs_imperial_1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk4.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_enhanced_dynamo_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_flash.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_premium_dynamo_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_supercharged_dynamo_mk4.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_tuned_dynamo_mk3.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_sorosuub_turbo.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_subpro_dauntless_z3.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/components/weapon_capacitor/cap_subpro_dauntless_z5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c1.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c2.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c3.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_subpro_experimental.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_subpro_gallant_a1.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/components/weapon_capacitor/cap_subpro_improved_valiant_z1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_subpro_modified_defiant_c1.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_subpro_valiant_z1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_subpro_valiant_z2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_tiburon.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_tiefighter_basic.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk1.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk2.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk3.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/components/weapon_capacitor/cap_tiefighter_experimental.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_unknown_experimental.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/components/weapon_capacitor/cap_z95_basic.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_experimental.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_k3.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/components/weapon_capacitor/cap_z95_deepwell_k5.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/components/weapon_capacitor/weapon_capacitor_test.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/armor/adv_durasteel_plating.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/armor/base_armor.iff	@cmd_n:cert_ordnance_level1
