name	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	string_name	string_detail	comments
saga_relic_destroy_darkwalker_deathraven	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Deathravens	This grants a task that requires Darkwalker Deathravens to be killed.
saga_relic_destroy_darkwalker	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Darkwalker	This grants a task that requires any Darkwalker to be killed.
saga_relic_destroy_darkwalker_guardiol	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Guardiols	This grants a task that requires Darkwalker Guardiols to be killed.
saga_relic_destroy_darkwalker_vindicator	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Vindicators	This grants a task that requires Darkwalker Vindicators to be killed.
saga_relic_destroy_darkwalker_systol	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Systols	This grants a task that requires Darkwalker Systols to be killed.
saga_relic_destroy_darkwalker_triop	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Triops	This grants a task that requires Darkwalker Triops to be killed.
saga_relic_destroy_darkwalker_technick	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Technicks	This grants a task that requires Darkwalker Technicks to be killed.
saga_relic_destroy_darkwalker_grinder	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Grinders	This grants a task that requires Darkwalker Grinders to be killed.
saga_relic_destroy_darkwalker_drudge	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Drudges	This grants a task that requires Darkwalker Drudges to be killed.
saga_relic_destroy_darkwalker_sentinel	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Sentinels	This grants a task that requires Darkwalker Sentinels to be killed.
saga_relic_destroy_darkwalker_ruffal	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Ruffals	This grants a task that requires Darkwalker Ruffals to be killed.
saga_relic_destroy_darkwalker_scoff	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Darkwalker Scoffs	This grants a task that requires Darkwalker Scoffs to be killed.
saga_relic_destroy_corsec_renegade	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Renegade CorSec Troopers	This grants a task that requires Renegade CorSec Troopers to be killed.
saga_relic_destroy_corsec_deserter	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill CorSec Deserters	This grants a task that requires CorSec Deserters to be killed.
saga_relic_destroy_rogue_corsec	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Rogue CorSec	This grants a task that requires rogue CorSec to be killed.
saga_relic_destroy_drall	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Drall	This grants a task that requires any type of Drall to be killed.
saga_relic_destroy_drall_legionnare	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriot Legionnares	This grants a task that requires Drall Patriot Legionnares to be killed.
saga_relic_destroy_drall_footsoldier	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriot Footsoldiers	This grants a task that requires Drall Patriot Footsoldiers to be killed.
saga_relic_destroy_drall_patriot	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriots	This grants a task that requires Drall Patriots to be killed.
saga_relic_destroy_drall_patriot_conqueror	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriot Conquerors	This grants a task that requires Drall Patriot Conquerors to be killed.
saga_relic_destroy_drall_chieftain	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill the Drall Chieftain	This grants a task that requires the Drall Chieftain to be killed.
saga_relic_destroy_drall_patriot_tactician	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriot Tacticians	This grants a task that requires the Drall Patriot Tacticians to be killed.
saga_relic_destroy_drall_patriot_warrior	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Drall Patriot Warriors	This grants a task that requires the Drall Patriot Warriors to be killed.
saga_relic_destroy_greyshroud_terrorist	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Grey Shroud Terrorists	This grants a task that requires Grey Shroud Terrorists to be killed.
saga_relic_destroy_psychotic_dweller	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Psychotic Cave-Dwellers	This grants a task that requires Psychotic Cave-Dwellers to be killed.
saga_relic_destroy_nedgarr_bandit	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Nedgarr Bandits	This grants a task that requires Nedgarr Bandits to be killed.
saga_relic_destroy_chirq_chemist	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Chemists	This grants a task that requires Chirq Council Chemists to be killed.
saga_relic_destroy_chirq_cavalier	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Cavaliers	This grants a task that requires Chirq Council Cavaliers to be killed.
saga_relic_destroy_chirq_watcher	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Watchers	This grants a task that requires Chirq Council Watchers to be killed.
saga_relic_destroy_chirq_vanquisher	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Vanquishers	This grants a task that requires Chirq Council Vanquishers to be killed.
saga_relic_destroy_chirq_sentinel	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Sentinels	This grants a task that requires Chirq Council Sentinels to be killed.
saga_relic_destroy_chirq_mech	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Chirq Council Mechanized Guardians	This grants a task that requires Chirq Council Mechanized Guardians to be killed.
saga_relic_destroy_chirq_council	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Chirq	This grants a task that requires any Chirq to be killed.
saga_relic_destroy_tyrena_slaver	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Slaver Guards	This grants a task that requires Slaver Guards to be killed.
saga_relic_destroy_tyrena_elite_slaver	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Elite Slaver Guards	This grants a task that requires Elite Slaver Guards to be killed.
saga_relic_destroy_deflarian_henchman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Deflarian Henchmen	This grants a task that requires Deflarian Henchmen to be killed.
saga_relic_destroy_deflarian_guard	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Deflarian Guards	This grants a task that requires Deflarian Guards to be killed.
saga_relic_destroy_nyax_followers	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Followers of Lord Nyax	This grants a task that requires any followers of Lord Nyax to be killed.
saga_relic_destroy_lord_nyax	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax	This grants a task that requires Lord Nyax to be killed.
saga_relic_destroy_nyax_visionary	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Visionaries	This grants a task that requires Lord Nyax Visionaries to be killed.
saga_relic_destroy_nyax_fiend	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Fiends	This grants a task that requires Lord Nyax Fiends to be killed.
saga_relic_destroy_nyax_zealot	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Zealots	This grants a task that requires Lord Nyax Zealots to be killed.
saga_relic_destroy_nyax_disciple	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Disciples	This grants a task that requires Lord Nyax Disciples to be killed.
saga_relic_destroy_nyax_fanatic	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Fanatics	This grants a task that requires Lord Nyax Fanatics to be killed.
saga_relic_destroy_nyax_minion	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lord Nyax Minions	This grants a task that requires Lord Nyax Minions to be killed.
saga_relic_destroy_afarathu_cult	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Members	This grants a task that requires any Afarathu Cult member to be killed.
saga_relic_destroy_afarathu_leader	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill the Afarathu Cult Leader	This grants a task that requires the Afarathu Cult leader to be killed.
saga_relic_destroy_afarathu_bodyguard	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Bodyguards	This grants a task that requires Afarathu Cult Bodyguards to be killed.
saga_relic_destroy_afarathu_brute	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Brutes	This grants a task that requires Afarathu Cult Brutes to be killed.
saga_relic_destroy_afarathu_zealot	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Zealots	This grants a task that requires Afarathu Cult Zealots to be killed.
saga_relic_destroy_afarathu_savage	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Savages	This grants a task that requires Afarathu Cult Savages to be killed.
saga_relic_destroy_afarathu_follower	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Afarathu Cult Followers	This grants a task that requires Afarathu Cult Followers to be killed.
saga_relic_destroy_sludge_panther	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Sludge Panthers	This grants a task that requires any Sludge Panther to be killed.
saga_relic_destroy_greater_sludge_panther	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Greater Sludge Panthers	This grants a task that requires Greater Sludge Panthers to be killed.
saga_relic_destroy_famished_sludge_panther	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Famished Sludge Panthers	This grants a task that requires Famished Sludge Panthers to be killed.
saga_relic_destroy_lost_aqualish	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish	This grants a task that requires any Lost Aqualish to be killed.
saga_relic_destroy_lost_aqualish_lookout	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Lookouts	This grants a task that requires Lost Aqualish Lookouts to be killed.
saga_relic_destroy_lost_aqualish_commando	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Commandos	This grants a task that requires Lost Aqualish Commandos to be killed.
saga_relic_destroy_lost_aqualish_bomber	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Bombers	This grants a task that requires Lost Aqualish Bombers to be killed.
saga_relic_destroy_lost_aqualish_marksman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Marksmen	This grants a task that requires Lost Aqualish Marksmen to be killed.
saga_relic_destroy_lost_aqualish_infiltrator	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Infiltrators	This grants a task that requires Lost Aqualish Infiltrators to be killed.
saga_relic_destroy_lost_aqualish_captain	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Captains	This grants a task that requires Lost Aqualish Captains to be killed.
saga_relic_destroy_lost_aqualish_marshall	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Lost Aqualish Marshalls	This grants a task that requires Lost Aqualish Marshalls to be killed.
saga_relic_destroy_lost_aqualish_warchief	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill the Lost Aqualish Warchief	This grants a task that requires the Lost Aqualish Warchief to be killed.
saga_relic_destroy_sif	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Sif	This grants a task that requires any Sif to be killed.
saga_relic_destroy_fynock	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any type of Fynock	This grants a task that requires any type of Fynock to be killed.
saga_relic_destroy_frenzied_fynock	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Frenzied Fynock Guardians	This grants a task that requires Frenzied Fynock Guardians to be killed.
saga_relic_destroy_feared_fynock	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Feared Fynock Youths	This grants a task that requires Feared Fynock Youths to be killed.
saga_relic_destroy_clipped_fynock	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Clipped Fynocks	This grants a task that requires Clipped Fynocks to be killed.
saga_relic_destroy_nsh_enforcer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill N.S.H. Enforcers	This grants a task that requires N.S.H. Enforcers to be killed.
saga_relic_destroy_nsh_sergeant	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill N.S.H. Sergeants	This grants a task that requires N.S.H. Sergeants to be killed.
saga_relic_destroy_nsh_officer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill N.S.H. Officers	This grants a task that requires N.S.H. Officers to be killed.
saga_relic_destroy_nsh_elite	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill N.S.H. Elites	This grants a task that requires N.S.H. Elites to be killed.
saga_relic_destroy_nsh_droid	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill N.S.H. Combat Droids	This grants a task that requires N.S.H. Combat Droids to be killed.
saga_relic_destroy_brood_i_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood I Arachne	This grants a task that requires Brood I Arachne to be killed.
saga_relic_destroy_brood_ia_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood I Aurek Arachne	This grants a task that requires Brood I Aurek Arachne to be killed.
saga_relic_destroy_brood_ii_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood II Arachne	This grants a task that requires Brood II Arachne to be killed.
saga_relic_destroy_brood_iia_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood II Aurek Arachne	This grants a task that requires Brood II Aurek Arachne to be killed.
saga_relic_destroy_brood_v_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood V Arachne	This grants a task that requires Brood V Arachne to be killed.
saga_relic_destroy_brood_va_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood V Aurek Arachne	This grants a task that requires Brood V Aurek Arachne to be killed.
saga_relic_destroy_brood_x_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood X Arachne	This grants a task that requires Brood X Arachne to be killed.
saga_relic_destroy_brood_xa_arachne	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Brood X Aurek Arachne	This grants a task that requires Brood X Aurek Arachne to be killed.
saga_relic_destroy_aakuan_guardian	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Guardians	This grants a task that requires Aa'kuan Guardians to be killed.
saga_relic_destroy_aakuan_defender	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Defenders	This grants a task that requires Aa'kuan Defenders to be killed.
saga_relic_destroy_aakuan_warder	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Warders	This grants a task that requires Aa'kuan Warders to be killed.
saga_relic_destroy_aakuan_steward	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Stewards	This grants a task that requires Aa'kuan Stewards to be killed.
saga_relic_destroy_aakuan_follower	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Followers	This grants a task that requires Aa'kuan Followers to be killed.
saga_relic_destroy_aakuan_keeper	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Aa'kuan Keepers	This grants a task that requires Aa'kuan Keepers to be killed.
saga_relic_destroy_aakuan	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Aa'kuan	This grants a task that requires any type of Aa'kuan to be killed.
saga_relic_destroy_kahmurra_engineer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kahmurra Bio Engineers	This grants a task that requires Kahmurra Bio Engineers to be killed.
saga_relic_destroy_kahmurra	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Kahmurra	This grants a task that requires any type of Kahmurra to be killed.
saga_relic_destroy_mutated_kahmurra	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Mutated Kahmurra	This grants a task that requires Mutated Kahmurra to be killed.
saga_relic_destroy_frenzied_kahmurra	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Frenzied Kahmurra	This grants a task that requires Frenzied Kahmurra to be killed.
saga_relic_destroy_genetic_kahmurra	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Genetically Enhanced Kahmurra	This grants a task that requires Genetically Enhanced Kahmurra to be killed.
saga_relic_destroy_giant_dune_kimogila	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Dune Kimogilas	This grants a task that requires Giant Dune Kimogilas to be killed.
saga_relic_destroy_kimogila_hatchling	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kimogila Hatchlings	This grants a task that requires Kimogila Hatchlings to be killed.
saga_relic_destroy_vekis_kiyanu	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Vekis Kiyanu	This grants a task that requires Vekis Kiyanu to be killed.
saga_relic_destroy_binayre_swindler	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Swindlers	This grants a task that requires Binayre Swindlers to be killed.
saga_relic_destroy_binayre_smuggler	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Smugglers	This grants a task that requires Binayre Smugglers to be killed.
saga_relic_destroy_binayre_pirate	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Pirates	This grants a task that requires Binayre Pirates to be killed.
saga_relic_destroy_binayre_ruffian	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Ruffians	This grants a task that requires Binayre Ruffians to be killed.
saga_relic_destroy_binayre_scalawag	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Scalawag	This grants a task that requires Binayre Scalawags to be killed.
saga_relic_destroy_binayre_hooligan	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Binayre Hooligans	This grants a task that requires Binayre Hooligans to be killed.
saga_relic_destroy_aclo_slicer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill A.C.L.O. Slicers	This grants a task that requires A.C.L.O. Slicers to be killed.
saga_relic_destroy_aclo_soldier	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill A.C.L.O. Soldiers	This grants a task that requires A.C.L.O. Soldiers to be killed.
saga_relic_destroy_aclo_officer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill A.C.L.O. Officers	This grants a task that requires A.C.L.O. Officers to be killed.
saga_relic_destroy_aclo_saboteur	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill A.C.L.O. Saboteurs	This grants a task that requires A.C.L.O. Saboteurs to be killed.
saga_relic_destroy_aclo	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill A.C.L.O. Members	This grants a task that requires A.C.L.O. Members to be killed.
saga_relic_destroy_giant_decay_mite_soldier	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Decay Mite Soldiers	This grants a task that requires Giant Decay Mite Soldiers to be killed.
saga_relic_destroy_giant_decay_mite_sentry	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Decay Mite Sentries	This grants a task that requires Giant Decay Mite Sentries to be killed.
saga_relic_destroy_giant_decay_mite_protector	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Decay Mite Protectors	This grants a task that requires Giant Decay Mite Protectors to be killed.
saga_relic_destroy_giant_decay_mite_guardian	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Decay Mite Guardians	This grants a task that requires Giant Decay Mite Guardians to be killed.
saga_relic_destroy_elite_canyon_corsair	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Elite Canyon Corsair	This grants a task that requires Elite Canyon Corsair to be killed.
saga_relic_destroy_canyon_corsair_strong	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsair Strong Pirates	This grants a task that requires Canyon Corsair Strong Pirates to be killed.
saga_relic_destroy_canyon_corsair_guard	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsair Guards	This grants a task that requires Canyon Corsair Guards to be killed.
