creation time	creation time epoch	cluster	city id	city hall id
Wed Jun 20 16:14:00 2007 Pacific Daylight Time	1182381240	Starsider	143011	156155682278
Fri Jun 22 19:47:16 2007 Pacific Daylight Time	1182566836	Starsider	119002	156433130580
Sat Jun 23 06:12:37 2007 Pacific Daylight Time	1182604357	Starsider	68002	156467468518
Sat Jun 23 14:40:41 2007 Pacific Daylight Time	1182634841	Starsider	117003	156503372023
Sat Jun 23 19:26:31 2007 Pacific Daylight Time	1182651991	Starsider	126006	156508235158
Sat Jun 23 21:28:45 2007 Pacific Daylight Time	1182659325	Starsider	124001	156504228958
Sun Jun 24 14:58:04 2007 Pacific Daylight Time	1182722284	Starsider	132003	156529021730
Sat Jul 07 13:05:39 2007 Pacific Daylight Time	1183838739	Starsider	102002	157995895796
Sat Jul 14 21:53:49 2007 Pacific Daylight Time	1184475229	Starsider	132004	158772274093
Sat Jul 28 09:27:59 2007 Pacific Daylight Time	1185640079	Starsider	117002	160018482541
Sat Aug 04 07:20:24 2007 Pacific Daylight Time	1186237224	Starsider	111001	160611344677
Sun Aug 05 07:44:56 2007 Pacific Daylight Time	1186325096	Starsider	111003	160682820124
Sun Aug 05 08:44:16 2007 Pacific Daylight Time	1186328656	Starsider	99002	160607202379
Fri Aug 10 00:33:12 2007 Pacific Daylight Time	1186731192	Starsider	130005	161077049012
Sat Aug 11 14:05:39 2007 Pacific Daylight Time	1186866339	Starsider	120001	161249239084
Sun Aug 12 20:45:59 2007 Pacific Daylight Time	1186976759	Starsider	70001	161361165156
Wed Aug 15 02:09:43 2007 Pacific Daylight Time	1187168983	Starsider	102001	161566878540
Thu Aug 16 11:52:45 2007 Pacific Daylight Time	1187290365	Starsider	103001	161686446692
Fri Aug 17 16:20:42 2007 Pacific Daylight Time	1187392842	Starsider	128003	161772673139
Sat Aug 18 14:18:28 2007 Pacific Daylight Time	1187471908	Starsider	108001	161885650226
Sat Aug 18 15:51:32 2007 Pacific Daylight Time	1187477492	Starsider	115003	161892952528
Mon Aug 20 10:56:20 2007 Pacific Daylight Time	1187632580	Starsider	116003	161996519201
Thu Aug 30 17:49:31 2007 Pacific Daylight Time	1188521371	Starsider	142002	162961474967
Sat Sep 01 18:51:45 2007 Pacific Daylight Time	1188697905	Starsider	88003	163090767469
Sat Sep 08 14:20:50 2007 Pacific Daylight Time	1189286450	Starsider	110001	163720747199
Thu Sep 13 18:23:59 2007 Pacific Daylight Time	1189733039	Starsider	139003	164181304506
Sun Oct 07 22:51:56 2007 Pacific Daylight Time	1191822716	Starsider	105005	166115536193
Wed Oct 10 07:18:03 2007 Pacific Daylight Time	1192025883	Starsider	76001	166236151636
Wed Oct 10 14:12:36 2007 Pacific Daylight Time	1192050756	Starsider	70002	166336272619
Sat Oct 13 07:05:22 2007 Pacific Daylight Time	1192284322	Starsider	71001	166533768348
Fri Oct 19 05:39:22 2007 Pacific Daylight Time	1192797562	Starsider	122001	167057739004
Mon Oct 22 19:16:40 2007 Pacific Daylight Time	1193105800	Starsider	117005	167279974779
Tue Nov 06 19:22:36 2007 Pacific Standard Time	1194405756	Starsider	72004	168555020849
Tue Nov 06 21:14:55 2007 Pacific Standard Time	1194412495	Starsider	157001	168551279897
Wed Nov 07 21:28:11 2007 Pacific Standard Time	1194499691	Starsider	160001	168626826916
Fri Nov 09 21:08:25 2007 Pacific Standard Time	1194671305	Starsider	72005	168867082994
Sun Nov 11 09:43:08 2007 Pacific Standard Time	1194802988	Starsider	112001	169060600175
Tue Nov 13 11:36:25 2007 Pacific Standard Time	1194982585	Starsider	145001	169300334374
Tue Nov 27 16:41:09 2007 Pacific Standard Time	1196210469	Starsider	144004	170478357680
Mon Dec 10 13:46:13 2007 Pacific Standard Time	1197323173	Starsider	140003	171539402539
Mon Dec 10 18:48:19 2007 Pacific Standard Time	1197341299	Starsider	140004	171556277471
Mon Dec 10 23:53:12 2007 Pacific Standard Time	1197359592	Starsider	133008	171565394699
Wed Dec 12 16:48:17 2007 Pacific Standard Time	1197506897	Starsider	104003	171793033157
Sat Dec 29 20:50:11 2007 Pacific Standard Time	1198990211	Starsider	71003	173373028287
Mon Dec 31 18:47:12 2007 Pacific Standard Time	1199155632	Starsider	139006	173551983576
Wed Jan 02 12:59:37 2008 Pacific Standard Time	1199307577	Starsider	73005	173794302411
Fri Jan 11 13:48:46 2008 Pacific Standard Time	1200088126	Starsider	114002	174675646013
Fri Jan 11 19:03:21 2008 Pacific Standard Time	1200107001	Starsider	83003	174684994221
Thu Jan 17 23:18:19 2008 Pacific Standard Time	1200640699	Starsider	137002	175302011411
Thu Jan 31 19:04:12 2008 Pacific Standard Time	1201835052	Starsider	100003	176631061620
Sat Feb 02 21:42:01 2008 Pacific Standard Time	1202017321	Starsider	133010	176822951307
Sun Feb 03 07:28:30 2008 Pacific Standard Time	1202052510	Starsider	133011	176841264247
Mon Feb 18 13:57:32 2008 Pacific Standard Time	1203371852	Starsider	153001	178230571021
Sun Mar 09 20:42:56 2008 Pacific Daylight Time	1205120576	Starsider	82002	179877225305
Sun Mar 16 21:27:55 2008 Pacific Daylight Time	1205728075	Starsider	124002	180772623884
Tue Mar 18 16:19:24 2008 Pacific Daylight Time	1205882364	Starsider	117001	180982283629
Tue Mar 18 18:51:36 2008 Pacific Daylight Time	1205891496	Starsider	119001	180974552527
Sat Mar 22 14:21:27 2008 Pacific Daylight Time	1206220887	Starsider	109001	181364459458
Sun Mar 23 00:54:26 2008 Pacific Daylight Time	1206258866	Starsider	140007	181391032115
Sun Apr 06 08:23:23 2008 Pacific Daylight Time	1207495403	Starsider	113001	182863248667
Tue Apr 08 18:53:49 2008 Pacific Daylight Time	1207706029	Starsider	111002	183119995987
Mon Apr 14 12:16:49 2008 Pacific Daylight Time	1208200609	Starsider	67005	183743857387
Wed Apr 30 15:25:52 2008 Pacific Daylight Time	1209594352	Starsider	73006	185504746164
Mon May 05 10:20:48 2008 Pacific Daylight Time	1210008048	Starsider	70004	185968360409
Mon May 19 17:28:46 2008 Pacific Daylight Time	1211243326	Starsider	125001	187380786630
Tue May 27 20:06:34 2008 Pacific Daylight Time	1211943994	Starsider	135003	188179823412
Sun Jun 01 22:20:08 2008 Pacific Daylight Time	1212384008	Starsider	102003	188624868185
Mon Jun 02 19:41:18 2008 Pacific Daylight Time	1212460878	Starsider	125002	188745978686
Wed Jun 04 14:27:39 2008 Pacific Daylight Time	1212614859	Starsider	139004	188918410802
Sat Jun 07 16:45:07 2008 Pacific Daylight Time	1212882307	Starsider	118001	189253882992
Wed Jun 18 23:02:48 2008 Pacific Daylight Time	1213855368	Starsider	80002	190329903313
Thu Jun 26 21:53:44 2008 Pacific Daylight Time	1214542424	Starsider	71002	191111434536
Sun Jun 29 11:27:00 2008 Pacific Daylight Time	1214764020	Starsider	125003	191449270809
Mon Jun 30 21:24:53 2008 Pacific Daylight Time	1214886293	Starsider	125004	191547194009
Tue Jul 01 17:39:32 2008 Pacific Daylight Time	1214959172	Starsider	78002	191598604723
Fri Jul 04 06:30:34 2008 Pacific Daylight Time	1215178234	Starsider	100001	191822273691
Tue Jul 29 16:38:27 2008 Pacific Daylight Time	1217374707	Starsider	146011	194611150326
Thu Jul 31 13:14:29 2008 Pacific Daylight Time	1217535269	Starsider	138001	194809026288
Thu Jul 31 13:35:35 2008 Pacific Daylight Time	1217536535	Starsider	104001	194775098797
Mon Aug 04 00:51:22 2008 Pacific Daylight Time	1217836282	Starsider	147005	195095238899
Mon Aug 18 15:46:19 2008 Pacific Daylight Time	1219099579	Starsider	128001	196567801073
Sun Aug 24 12:29:45 2008 Pacific Daylight Time	1219606185	Starsider	106001	197195235668
Fri Sep 05 20:56:45 2008 Pacific Daylight Time	1220673405	Starsider	123002	198570536217
Thu Sep 18 11:11:50 2008 Pacific Daylight Time	1221761510	Starsider	108002	199883552820
Mon Oct 06 08:59:29 2008 Pacific Daylight Time	1223308769	Starsider	74002	201641883356
Mon Oct 06 14:55:35 2008 Pacific Daylight Time	1223330135	Starsider	114004	201642756522
Thu Oct 09 19:11:41 2008 Pacific Daylight Time	1223604701	Starsider	120002	202065182090
Wed Oct 22 11:56:23 2008 Pacific Daylight Time	1224701783	Starsider	140006	203508782065
Tue Oct 28 20:04:17 2008 Pacific Daylight Time	1225249457	Starsider	118003	204157235745
Mon Nov 03 12:14:31 2008 Pacific Standard Time	1225743271	Starsider	110002	204764514578
Mon Nov 10 02:49:05 2008 Pacific Standard Time	1226314145	Starsider	113002	205466954616
Sun Nov 30 01:32:16 2008 Pacific Standard Time	1228037536	Starsider	127005	207830805289
Sun Nov 30 15:19:12 2008 Pacific Standard Time	1228087152	Starsider	144006	207887564542
Fri Dec 05 16:40:14 2008 Pacific Standard Time	1228524014	Starsider	154002	208485237254
Thu Dec 11 15:31:53 2008 Pacific Standard Time	1229038313	Starsider	144007	209291517767
Sun Dec 14 02:09:30 2008 Pacific Standard Time	1229249370	Starsider	142003	209576114922
Thu Dec 18 21:50:14 2008 Pacific Standard Time	1229665814	Starsider	78003	210137511630
Sat Jan 03 10:26:11 2009 Pacific Standard Time	1231007171	Starsider	113003	212046081767
Sat Jan 10 14:20:26 2009 Pacific Standard Time	1231626026	Starsider	134001	212886203799
Sun Jan 11 11:40:42 2009 Pacific Standard Time	1231702842	Starsider	112002	212912728797
Thu Jan 15 08:16:42 2009 Pacific Standard Time	1232036202	Starsider	72001	213376318063
Thu Jan 15 09:29:58 2009 Pacific Standard Time	1232040598	Starsider	84001	213387670550
Thu Jan 15 20:02:17 2009 Pacific Standard Time	1232078537	Starsider	74006	213458323030
Mon Jan 19 11:02:57 2009 Pacific Standard Time	1232391777	Starsider	150001	213904457529
Tue Jan 20 21:55:58 2009 Pacific Standard Time	1232517358	Starsider	84002	214146984139
Wed Jan 21 22:00:54 2009 Pacific Standard Time	1232604054	Starsider	100002	214220637769
Sat Jan 24 16:14:15 2009 Pacific Standard Time	1232842455	Starsider	69001	214591129830
Tue Jan 27 10:48:11 2009 Pacific Standard Time	1233082091	Starsider	96001	215035952759
Thu Jan 29 21:20:34 2009 Pacific Standard Time	1233292834	Starsider	110003	215373811561
Thu Feb 05 13:41:44 2009 Pacific Standard Time	1233870104	Starsider	115004	216293496162
Sat Feb 14 14:58:32 2009 Pacific Standard Time	1234652312	Starsider	137004	217520597247
Sat Feb 21 18:32:15 2009 Pacific Standard Time	1235269935	Starsider	130001	218531902552
Mon Mar 02 06:33:51 2009 Pacific Standard Time	1236004431	Starsider	98001	219674127058
Wed Mar 04 14:27:25 2009 Pacific Standard Time	1236205645	Starsider	100004	220062800949
Sat Mar 07 09:07:01 2009 Pacific Standard Time	1236445621	Starsider	125005	220555129866
Sat Mar 07 17:10:51 2009 Pacific Standard Time	1236474651	Starsider	115007	220552278167
Sat Mar 07 20:27:03 2009 Pacific Standard Time	1236486423	Starsider	115008	220589575954
Sun Mar 08 05:23:07 2009 Pacific Daylight Time	1236514987	Starsider	132006	220603069862
Sun Mar 08 09:35:29 2009 Pacific Daylight Time	1236530129	Starsider	124003	220660170799
Sun Mar 08 14:16:35 2009 Pacific Daylight Time	1236546995	Starsider	88005	220685528061
Mon Mar 09 00:58:44 2009 Pacific Daylight Time	1236585524	Starsider	115009	220715781291
Mon Mar 09 03:05:35 2009 Pacific Daylight Time	1236593135	Starsider	77001	220781062735
Mon Mar 09 08:38:45 2009 Pacific Daylight Time	1236613125	Starsider	142004	220802138536
Mon Mar 09 20:46:33 2009 Pacific Daylight Time	1236656793	Starsider	95003	220814682884
Mon Mar 09 21:53:15 2009 Pacific Daylight Time	1236660795	Starsider	78005	220857406833
Tue Mar 10 08:00:38 2009 Pacific Daylight Time	1236697238	Starsider	144005	220966878578
Tue Mar 10 17:32:11 2009 Pacific Daylight Time	1236731531	Starsider	104004	220949591941
Tue Mar 10 21:26:57 2009 Pacific Daylight Time	1236745617	Starsider	130004	221027837629
Wed Mar 11 06:59:34 2009 Pacific Daylight Time	1236779974	Starsider	110004	221111383460
Wed Mar 11 11:24:11 2009 Pacific Daylight Time	1236795851	Starsider	85002	221086558557
Wed Mar 11 14:04:20 2009 Pacific Daylight Time	1236805460	Starsider	109005	221108808172
Wed Mar 11 15:26:52 2009 Pacific Daylight Time	1236810412	Starsider	129003	221154950130
Wed Mar 11 19:35:10 2009 Pacific Daylight Time	1236825310	Starsider	109006	221109283864
Thu Mar 12 03:39:51 2009 Pacific Daylight Time	1236854391	Starsider	110005	221186105819
Thu Mar 12 08:18:03 2009 Pacific Daylight Time	1236871083	Starsider	138003	221310369141
Thu Mar 12 15:04:41 2009 Pacific Daylight Time	1236895481	Starsider	139002	221314859884
Thu Mar 12 16:02:07 2009 Pacific Daylight Time	1236898927	Starsider	106002	221274714491
Thu Mar 12 16:02:34 2009 Pacific Daylight Time	1236898954	Starsider	98002	221270524977
Thu Mar 12 18:47:24 2009 Pacific Daylight Time	1236908844	Starsider	127001	221286130867
Fri Mar 13 01:04:28 2009 Pacific Daylight Time	1236931468	Starsider	136001	221366241889
Fri Mar 13 15:57:03 2009 Pacific Daylight Time	1236985023	Starsider	96003	221397216949
Fri Mar 13 22:47:40 2009 Pacific Daylight Time	1237009660	Starsider	119003	221398777529
Sat Mar 14 01:49:31 2009 Pacific Daylight Time	1237020571	Starsider	127002	221438490763
Mon Mar 16 13:44:47 2009 Pacific Daylight Time	1237236287	Starsider	124004	221866370151
Wed Mar 18 13:38:03 2009 Pacific Daylight Time	1237408683	Starsider	129005	222197913219
Wed Mar 18 17:49:43 2009 Pacific Daylight Time	1237423783	Starsider	99001	222217858937
Thu Mar 19 12:48:22 2009 Pacific Daylight Time	1237492102	Starsider	144001	222409143440
Thu Mar 19 19:35:05 2009 Pacific Daylight Time	1237516505	Starsider	144009	222446342127
Fri Mar 20 23:05:01 2009 Pacific Daylight Time	1237615501	Starsider	134002	222554806501
Sun Mar 22 21:50:25 2009 Pacific Daylight Time	1237783825	Starsider	131001	222837091850
Tue Mar 24 19:38:05 2009 Pacific Daylight Time	1237948685	Starsider	126002	223151294614
Wed Mar 25 08:27:54 2009 Pacific Daylight Time	1237994874	Starsider	139005	223157135629
Sat Mar 28 13:23:23 2009 Pacific Daylight Time	1238271803	Starsider	109004	223698712604
Mon Mar 30 06:49:22 2009 Pacific Daylight Time	1238420962	Starsider	137001	223954346048
Thu Apr 02 17:44:07 2009 Pacific Daylight Time	1238719447	Starsider	81002	224435749070
Sat Apr 11 12:14:22 2009 Pacific Daylight Time	1239477262	Starsider	96004	225898118994
Sat Apr 11 14:49:58 2009 Pacific Daylight Time	1239486598	Starsider	110006	225956599023
Wed Apr 15 06:15:45 2009 Pacific Daylight Time	1239801345	Starsider	120003	226534787867
Wed Apr 22 17:37:30 2009 Pacific Daylight Time	1240447050	Starsider	130003	227615612118
Fri Apr 24 09:24:06 2009 Pacific Daylight Time	1240590246	Starsider	93001	227789222240
Sun Apr 26 14:42:05 2009 Pacific Daylight Time	1240782125	Starsider	149001	228184823724
Tue Apr 28 21:50:48 2009 Pacific Daylight Time	1240980648	Starsider	125006	228493989031
Thu Nov 13 12:30:49 2003 Pacific Standard Time	1068755449	Sunrunner	47002	12755123782
Thu Nov 13 13:19:23 2003 Pacific Standard Time	1068758363	Sunrunner	96002	12757183448
Thu Nov 13 13:19:39 2003 Pacific Standard Time	1068758379	Sunrunner	96003	12757183807
Thu Nov 13 16:16:58 2003 Pacific Standard Time	1068769018	Sunrunner	50003	12732409667
Fri Nov 14 19:29:36 2003 Pacific Standard Time	1068866976	Sunrunner	66001	12821480139
Sat Nov 15 18:24:14 2003 Pacific Standard Time	1068949454	Sunrunner	35003	12857935439
Sun Dec 14 22:00:50 2003 Pacific Standard Time	1071468050	Sunrunner	49002	14877939244
Tue Dec 16 10:23:56 2003 Pacific Standard Time	1071599036	Sunrunner	65002	14976133259
Thu Dec 18 10:05:22 2003 Pacific Standard Time	1071770722	Sunrunner	72002	15178778123
Mon Mar 15 08:41:36 2004 Pacific Daylight Time	1079365296	Sunrunner	73001	22369489047
Sun Jun 27 21:43:58 2004 Pacific Daylight Time	1088397838	Sunrunner	46006	32375191268
Sat Aug 07 23:49:02 2004 Pacific Daylight Time	1091947742	Sunrunner	48004	38124095294
Tue Aug 31 21:14:17 2004 Pacific Daylight Time	1094012057	Sunrunner	71004	41323006587
Mon Sep 20 11:45:53 2004 Pacific Daylight Time	1095705953	Sunrunner	41001	44739042716
Thu Dec 09 18:21:15 2004 Pacific Standard Time	1102645275	Sunrunner	97001	55128887629
Wed Jan 05 02:17:00 2005 Pacific Standard Time	1104920220	Sunrunner	76002	57514303905
Sun Jan 16 19:53:14 2005 Pacific Standard Time	1105933994	Sunrunner	92001	58527489594
Sun Feb 13 06:23:47 2005 Pacific Standard Time	1108304627	Sunrunner	101002	62089028388
Tue Feb 15 17:06:11 2005 Pacific Standard Time	1108515971	Sunrunner	92003	62289540007
Sat Feb 19 19:39:47 2005 Pacific Standard Time	1108870787	Sunrunner	90002	62803819429
Sat Feb 26 06:31:05 2005 Pacific Standard Time	1109428265	Sunrunner	72001	63615809479
Thu Mar 03 15:57:45 2005 Pacific Standard Time	1109894265	Sunrunner	81003	64363270926
Sun May 08 08:13:46 2005 Pacific Daylight Time	1115565226	Sunrunner	114001	73993919827
Sun Aug 07 21:34:18 2005 Pacific Daylight Time	1123475658	Sunrunner	83004	84981882410
Mon Aug 22 13:47:31 2005 Pacific Daylight Time	1124743651	Sunrunner	106002	86570394973
Tue Oct 04 08:42:34 2005 Pacific Daylight Time	1128440554	Sunrunner	98001	91315009105
Sat Oct 29 03:24:49 2005 Pacific Daylight Time	1130581489	Sunrunner	115004	94053687315
Tue Nov 22 20:52:51 2005 Pacific Standard Time	1132721571	Sunrunner	133001	96425999386
Thu Dec 01 17:39:28 2005 Pacific Standard Time	1133487568	Sunrunner	148001	97337726034
Sun Dec 18 01:00:43 2005 Pacific Standard Time	1134896443	Sunrunner	116001	98829050334
Wed Dec 28 05:19:40 2005 Pacific Standard Time	1135775980	Sunrunner	106001	99879350082
Fri Jan 20 11:11:21 2006 Pacific Standard Time	1137784281	Sunrunner	111002	102050302333
Sun Feb 19 22:55:08 2006 Pacific Standard Time	1140418508	Sunrunner	131002	104918306126
Mon Mar 13 11:00:19 2006 Pacific Daylight Time	1142272819	Sunrunner	146002	106755959042
Thu Mar 16 15:24:03 2006 Pacific Daylight Time	1142547843	Sunrunner	110004	107100408661
Mon Mar 27 00:05:19 2006 Pacific Daylight Time	1143443119	Sunrunner	117002	108039737344
Mon Apr 03 18:31:49 2006 Pacific Daylight Time	1144114309	Sunrunner	107001	108701363760
Fri Apr 28 08:39:19 2006 Pacific Daylight Time	1146238759	Sunrunner	119002	110875944668
Thu Jun 22 23:40:40 2006 Pacific Daylight Time	1151044840	Sunrunner	109006	115416309171
Mon Jul 24 16:42:48 2006 Pacific Daylight Time	1153784568	Sunrunner	101001	117984132903
Fri Aug 04 18:25:37 2006 Pacific Daylight Time	1154741137	Sunrunner	149003	119092462269
Fri Aug 11 14:24:13 2006 Pacific Daylight Time	1155331453	Sunrunner	110005	119628715685
Fri Aug 11 15:43:09 2006 Pacific Daylight Time	1155336189	Sunrunner	135002	119627550700
Fri Aug 11 23:17:10 2006 Pacific Daylight Time	1155363430	Sunrunner	112001	119639317157
Thu Aug 24 22:19:09 2006 Pacific Daylight Time	1156483149	Sunrunner	105003	120755035660
Sat Sep 23 16:41:22 2006 Pacific Daylight Time	1159054882	Sunrunner	122001	123081912406
Thu Oct 05 19:34:18 2006 Pacific Daylight Time	1160102058	Sunrunner	110007	124013812451
Mon Oct 16 23:27:58 2006 Pacific Daylight Time	1161066478	Sunrunner	130002	124674238052
Sat Oct 28 20:31:28 2006 Pacific Daylight Time	1162092688	Sunrunner	128002	125725186910
Wed Nov 08 18:32:14 2006 Pacific Standard Time	1163039534	Sunrunner	147002	126502708689
Sun Dec 03 07:43:27 2006 Pacific Standard Time	1165160607	Sunrunner	149004	128318424183
Wed Dec 27 18:57:28 2006 Pacific Standard Time	1167274648	Sunrunner	138001	130056702771
Mon Jan 01 11:45:33 2007 Pacific Standard Time	1167680733	Sunrunner	146006	130382348051
Fri Jan 12 18:55:36 2007 Pacific Standard Time	1168656936	Sunrunner	142003	131226809540
Sun Mar 25 21:06:51 2007 Pacific Daylight Time	1174882011	Sunrunner	106003	136486678167
Sun May 06 20:28:58 2007 Pacific Daylight Time	1178508538	Sunrunner	127006	139678061521
Fri Jun 01 00:20:20 2007 Pacific Daylight Time	1180682420	Sunrunner	130001	141482898743
Mon Jun 25 18:17:06 2007 Pacific Daylight Time	1182820626	Sunrunner	122003	143409689097
Mon Jul 23 17:40:57 2007 Pacific Daylight Time	1185237657	Sunrunner	75002	145709751106
Mon Aug 20 08:12:08 2007 Pacific Daylight Time	1187622728	Sunrunner	106004	147570641985
Mon Aug 27 12:51:34 2007 Pacific Daylight Time	1188244294	Sunrunner	77001	148098481525
Sat Sep 01 00:25:37 2007 Pacific Daylight Time	1188631537	Sunrunner	114004	148377376660
Sat Sep 01 20:40:31 2007 Pacific Daylight Time	1188704431	Sunrunner	119003	148457320184
Tue Sep 25 21:44:58 2007 Pacific Daylight Time	1190781898	Sunrunner	93001	149946949874
Sun Oct 14 14:01:02 2007 Pacific Daylight Time	1192395662	Sunrunner	144002	151113565932
Mon Nov 12 17:21:43 2007 Pacific Standard Time	1194916903	Sunrunner	101004	153047835625
Thu Nov 15 18:53:09 2007 Pacific Standard Time	1195181589	Sunrunner	80001	153312863356
Wed Nov 21 12:31:19 2007 Pacific Standard Time	1195677079	Sunrunner	141001	153622889186
Fri Nov 23 07:51:49 2007 Pacific Standard Time	1195833109	Sunrunner	116002	153734215203
Thu Dec 06 17:10:32 2007 Pacific Standard Time	1196989832	Sunrunner	86002	154632963515
Mon Dec 10 21:43:06 2007 Pacific Standard Time	1197351786	Sunrunner	115002	154997137803
Sat Dec 29 22:27:15 2007 Pacific Standard Time	1198996035	Sunrunner	108001	156364119044
Tue Jan 29 22:08:53 2008 Pacific Standard Time	1201673333	Sunrunner	80002	158572085574
Tue Feb 12 20:48:37 2008 Pacific Standard Time	1202878117	Sunrunner	141005	159442805274
Sun Mar 02 11:19:05 2008 Pacific Standard Time	1204485545	Sunrunner	131003	160543611728
Thu Mar 06 22:22:21 2008 Pacific Standard Time	1204870941	Sunrunner	116004	160835812626
Fri Apr 11 02:19:13 2008 Pacific Daylight Time	1207905553	Sunrunner	130003	163395319802
Sun Apr 13 20:40:24 2008 Pacific Daylight Time	1208144424	Sunrunner	73002	163575099870
Fri Apr 25 15:46:11 2008 Pacific Daylight Time	1209163571	Sunrunner	126001	164266680448
Tue May 20 13:01:56 2008 Pacific Daylight Time	1211313716	Sunrunner	100004	165866883208
Sun May 25 02:27:34 2008 Pacific Daylight Time	1211707654	Sunrunner	109001	166157636471
Mon May 26 16:40:08 2008 Pacific Daylight Time	1211845208	Sunrunner	82002	166212310856
Fri May 30 00:19:09 2008 Pacific Daylight Time	1212131949	Sunrunner	92002	166425533647
Thu Jun 12 22:35:48 2008 Pacific Daylight Time	1213335348	Sunrunner	130004	167290104611
Sat Jun 28 12:47:37 2008 Pacific Daylight Time	1214682457	Sunrunner	131001	168203914087
Tue Jul 15 02:24:42 2008 Pacific Daylight Time	1216113882	Sunrunner	137001	169171956979
Sat Aug 02 19:03:03 2008 Pacific Daylight Time	1217728983	Sunrunner	108004	170401457091
Sun Aug 03 18:11:35 2008 Pacific Daylight Time	1217812295	Sunrunner	120001	170440948920
Tue Aug 05 00:07:43 2008 Pacific Daylight Time	1217920063	Sunrunner	99002	170456788653
Thu Aug 14 17:45:44 2008 Pacific Daylight Time	1218761144	Sunrunner	146001	171112092841
Sat Aug 23 11:49:31 2008 Pacific Daylight Time	1219517371	Sunrunner	120003	171780179294
Mon Sep 01 18:38:09 2008 Pacific Daylight Time	1220319489	Sunrunner	106005	172258068246
Tue Sep 30 22:17:12 2008 Pacific Daylight Time	1222838232	Sunrunner	105002	174174230164
Wed Oct 08 17:20:37 2008 Pacific Daylight Time	1223511637	Sunrunner	112002	174691276316
Sun Oct 19 21:11:01 2008 Pacific Daylight Time	1224475861	Sunrunner	103003	175378765159
Fri Nov 21 12:36:33 2008 Pacific Standard Time	1227299793	Sunrunner	127002	177790349758
Sat Dec 13 15:00:37 2008 Pacific Standard Time	1229209237	Sunrunner	100001	179299441704
Sun Dec 14 14:31:48 2008 Pacific Standard Time	1229293908	Sunrunner	99004	179298787651
Sun Dec 14 17:25:14 2008 Pacific Standard Time	1229304314	Sunrunner	89001	179353168786
Sun Jan 04 13:57:28 2009 Pacific Standard Time	1231106248	Sunrunner	121001	180768382548
Sun Jan 04 20:54:35 2009 Pacific Standard Time	1231131275	Sunrunner	96004	180810421370
Thu Jan 08 00:01:14 2009 Pacific Standard Time	1231401674	Sunrunner	110002	181019804868
Fri Jan 09 03:46:24 2009 Pacific Standard Time	1231501584	Sunrunner	107002	181127065073
Sat Jan 10 19:01:02 2009 Pacific Standard Time	1231642862	Sunrunner	145005	181309441052
Tue Jan 13 09:43:19 2009 Pacific Standard Time	1231868599	Sunrunner	150001	181455819204
Tue Jan 13 20:07:16 2009 Pacific Standard Time	1231906036	Sunrunner	144001	181550096558
Wed Jan 14 19:37:23 2009 Pacific Standard Time	1231990643	Sunrunner	101005	181513364924
Thu Jan 15 23:03:00 2009 Pacific Standard Time	1232089380	Sunrunner	115003	181628211405
Thu Jan 15 23:09:15 2009 Pacific Standard Time	1232089755	Sunrunner	145003	181657229290
Sun Jan 18 18:49:57 2009 Pacific Standard Time	1232333397	Sunrunner	147001	181807510998
Thu Jan 22 12:19:13 2009 Pacific Standard Time	1232655553	Sunrunner	140003	182071462322
Mon Jan 26 20:01:37 2009 Pacific Standard Time	1233028897	Sunrunner	111003	182320537809
Sat Jan 31 18:16:34 2009 Pacific Standard Time	1233454594	Sunrunner	87001	182695762516
Fri Feb 13 13:33:18 2009 Pacific Standard Time	1234560798	Sunrunner	81002	183426014550
Tue Feb 17 17:23:14 2009 Pacific Standard Time	1234920194	Sunrunner	108002	183750050072
Sat Feb 21 18:59:39 2009 Pacific Standard Time	1235271579	Sunrunner	123001	184040231171
Mon Mar 02 18:10:23 2009 Pacific Standard Time	1236046223	Sunrunner	92005	184658556621
Tue Mar 03 14:46:38 2009 Pacific Standard Time	1236120398	Sunrunner	133002	184778930373
Tue Mar 03 22:23:58 2009 Pacific Standard Time	1236147838	Sunrunner	131004	184768322625
Sat Mar 07 17:59:19 2009 Pacific Standard Time	1236477559	Sunrunner	95001	185018198638
Tue Mar 10 10:54:27 2009 Pacific Daylight Time	1236707667	Sunrunner	90003	185378857866
Wed Mar 11 21:54:06 2009 Pacific Daylight Time	1236833646	Sunrunner	82003	185469132014
Fri Mar 13 18:20:52 2009 Pacific Daylight Time	1236993652	Sunrunner	138002	185635957395
Fri Mar 13 22:00:13 2009 Pacific Daylight Time	1237006813	Sunrunner	145002	185650695148
Sat Mar 14 03:17:05 2009 Pacific Daylight Time	1237025825	Sunrunner	105001	185696695926
Sun Mar 15 01:59:52 2009 Pacific Daylight Time	1237107592	Sunrunner	87002	185730537437
Sun Mar 15 09:28:00 2009 Pacific Daylight Time	1237134480	Sunrunner	98002	185723572329
Mon Mar 16 15:52:25 2009 Pacific Daylight Time	1237243945	Sunrunner	106006	185755379554
Fri Mar 20 16:59:50 2009 Pacific Daylight Time	1237593590	Sunrunner	109003	186127999401
Sun Mar 22 03:14:23 2009 Pacific Daylight Time	1237716863	Sunrunner	83001	186247458810
Mon Mar 23 22:57:26 2009 Pacific Daylight Time	1237874246	Sunrunner	145004	186424301153
Wed Mar 25 02:20:24 2009 Pacific Daylight Time	1237972824	Sunrunner	142001	186512087909
