entry_type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	min_damage_low_cap	min_damage_high_cap	max_damage_low_cap	max_damage_high_cap	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	tier_granted	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	schematic_conversion	crc_schematic_name
slot																																						resource	0	grip	iron	12			
slot																																						template	0	vibration_generator_advanced	object/tangible/component/weapon/vibro_unit_advanced.iff	2			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/tulrus_lance_core.iff	1			
weapon	heavy_lava_cannon		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	8	weapon_crafting	1	object/weapon/ranged/heavy/som_lava_cannon.iff	object/weapon/ranged/heavy/som_lava_cannon.iff	36	450	800	1100	321	643	965	1286	321	643	965	1286	0	0	energy	heat	14	35	100	100	12	1	1	100	100	0	64							object/draft_schematic/weapon/appearance/weapon_appearance_heavy_lava_cannon.iff	object/draft_schematic/weapon/heavy_lava_cannon.iff
slot																																						resource	0	frame_assembly	steel_carbonite	150			
slot																																						resource	0	receiver_assembly	iron_kammris	40			
slot																																						resource	0	grip_assembly	copper_polysteel	20			
slot																																						resource	0	enhanced_cooling_mechanism	gemstone_crystalline	45			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						resource	0	thermal_control_unit	ore_carbonate	20			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/lava_cannon_coil.iff	1			
weapon	heavy_republic_flamer		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	7	weapon_crafting	1	object/weapon/ranged/heavy/som_republic_flamer.iff	object/weapon/ranged/heavy/som_republic_flamer.iff	36	450	800	1100	81	161	241	321	81	161	241	321	0	0	energy	heat	12	35	25	25	12	1	1	100	100	0	20							object/draft_schematic/weapon/appearance/weapon_appearance_heavy_republic_flamer.iff	object/draft_schematic/weapon/heavy_republic_flamer.iff
slot																																						resource	0	frame_assembly	steel_duralloy	150			
slot																																						resource	0	receiver_assembly	iron_kammris	70			
slot																																						resource	0	grip_assembly	aluminum_phrik	25			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
slot																																						resource	0	ignition_pulse_generator	fuel_petrochem_liquid	35			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/flamer_coil.iff	1			
weapon	rifle_dp23		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	6	weapon_crafting	1	object/weapon/ranged/rifle/som_rifle_dp23.iff	object/weapon/ranged/rifle/som_rifle_dp23.iff	36	450	800	1100	250	500	750	1000	250	500	750	1000	0	0	energy				80	80	12	1	1	100	100	0	64							object/draft_schematic/weapon/appearance/weapon_appearance_rifle_dp23.iff	object/draft_schematic/weapon/rifle_dp23.iff
slot																																						resource	0	frame_assembly	aluminum_linksteel	85			
slot																																						resource	0	receiver_assembly	metal_nonferrous	55			
slot																																						resource	0	grip_assembly	metal	25			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/rifle_coil_dp23.iff	1			
weapon	rifle_disrupter		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	6	weapon_crafting	1	object/weapon/ranged/rifle/som_rifle_mustafar_disruptor.iff	object/weapon/ranged/rifle/som_rifle_mustafar_disruptor.iff	36	450	800	1100	250	500	750	1000	250	500	750	1000	0	0	energy	electric	12	35	80	80	12	1	1	100	100	0	64							object/draft_schematic/weapon/appearance/weapon_appearance_rifle_disrupter.iff	object/draft_schematic/weapon/rifle_disrupter.iff
slot																																						resource	0	frame_assembly	aluminum_phrik	85			
slot																																						resource	0	receiver_assembly	copper	55			
slot																																						resource	0	grip_assembly	metal	25			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/rifle_coil_dist.iff	1			
weapon	sword_obsidian		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	4	weapon_crafting	1	object/weapon/melee/sword/som_sword_obsidian.iff	object/weapon/melee/sword/som_sword_obsidian.iff	36	450	800	1100	334	667	1000	1333	334	667	1000	1333	0	0	kinetic				100	100	12	1	1	100	100	0	4							object/draft_schematic/weapon/appearance/weapon_appearance_sword_obsidian.iff	object/draft_schematic/weapon/sword_obsidian.iff
slot																																						resource	0	sword_core_jacket	steel_carbonite	75			
slot																																						resource	0	grip	petrochem_inert_polymer	35			
slot																																						template	0	jacketed_sword_core_advanced	object/tangible/component/weapon/sword_core_advanced.iff	3			
slot																																						template	0	advanced_core	object/tangible/component/weapon/mustafar/1h_obsid_sword_core.iff	1			
weapon	lightsaber_one_handed_gen1		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen1	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen1.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen1.iff	8	0	800	1100	159	319	479	638	159	319	479	638	0	0	energy				100	100	6	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen1.iff
slot																																						resource	0	emitter_shroud	mineral	15			
slot																																						resource	0	activator	metal	14			
slot																																						resource	0	handgrip	chemical	17			
slot																																						resource	0	power_field_insulator	gas	20			
slot																																						resource	0	energizers	metal	14			
weapon	lightsaber_one_handed_gen2		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen2	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen2.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen2.iff	8	0	800	1100	195	389	583	777	195	389	583	777	0	0	energy				100	100	8	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen2.iff
slot																																						resource	0	emitter_shroud	mineral	25			
slot																																						resource	0	activator	metal_nonferrous	18			
slot																																						resource	0	handgrip	petrochem_inert	20			
slot																																						resource	0	power_field_insulator	gas_inert_known	22			
slot																																						resource	0	energizers	metal_nonferrous	20			
weapon	lightsaber_one_handed_gen3		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen3	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen3.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen3.iff	8	0	800	1100	263	527	791	1054	263	527	791	1054	0	0	energy				100	100	10	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen3.iff
slot																																						resource	0	emitter_shroud	metal_ferrous	35			
slot																																						resource	0	activator	aluminum_titanium	20			
slot																																						resource	0	handgrip	petrochem_inert_polymer	25			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	25			
slot																																						resource	0	energizers	copper_polysteel	25			
weapon	lightsaber_one_handed_gen4		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen4	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen4.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen4.iff	8	0	800	1100	299	597	895	1193	299	597	895	1193	0	0	energy				100	100	11	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen4.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	40			
slot																																						resource	0	activator	aluminum_titanium	22			
slot																																						resource	0	handgrip	petrochem_inert_polymer	28			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	28			
slot																																						resource	0	energizers	copper_polysteel	28			
weapon	lightsaber_two_handed_gen1		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen1	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen1.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen1.iff	8	0	800	1100	159	319	479	638	159	319	479	638	0	0	energy				100	100	6	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen1.iff
slot																																						resource	0	emitter_shroud	mineral	20			
slot																																						resource	0	activator	metal	16			
slot																																						resource	0	handgrip	chemical	18			
slot																																						resource	0	power_field_insulator	gas	20			
slot																																						resource	0	energizers	metal	18			
weapon	lightsaber_two_handed_gen2		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen2	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen2.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen2.iff	8	0	800	1100	195	389	583	777	195	389	583	777	0	0	energy				100	100	8	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen2.iff
slot																																						resource	0	emitter_shroud	metal	25			
slot																																						resource	0	activator	metal_nonferrous	18			
slot																																						resource	0	handgrip	petrochem_inert	20			
slot																																						resource	0	power_field_insulator	gas_inert_known	22			
slot																																						resource	0	energizers	metal_nonferrous	20			
weapon	lightsaber_two_handed_gen3		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen3	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen3.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen3.iff	8	0	800	1100	263	527	791	1054	263	527	791	1054	0	0	energy				100	100	10	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen3.iff
slot																																						resource	0	emitter_shroud	metal_ferrous	35			
slot																																						resource	0	activator	aluminum_titanium	20			
slot																																						resource	0	handgrip	petrochem_inert_polymer	25			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	25			
slot																																						resource	0	energizers	copper_polysteel	25			
weapon	lightsaber_two_handed_gen4		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen4	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen4.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen4.iff	8	0	800	1100	299	597	895	1193	299	597	895	1193	0	0	energy				100	100	11	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen4.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	40			
slot																																						resource	0	activator	aluminum_titanium	22			
slot																																						resource	0	handgrip	petrochem_inert_polymer	28			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	28			
slot																																						resource	0	energizers	copper_polysteel	28			
weapon	lightsaber_polearm_gen1		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen1	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen1.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen1.iff	8	0	800	1100	159	319	479	638	159	319	479	638	0	0	energy				100	100	6	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen1.iff
slot																																						resource	0	emitter_shroud	mineral	25			
slot																																						resource	0	activator	metal	24			
slot																																						resource	0	handgrip	chemical	40			
slot																																						resource	0	power_field_insulator	gas	40			
slot																																						resource	0	energizers	metal	40			
weapon	lightsaber_polearm_gen2		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen2	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen2.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen2.iff	8	0	800	1100	195	389	583	777	195	389	583	777	0	0	energy				100	100	8	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen2.iff
slot																																						resource	0	emitter_shroud	metal	30			
slot																																						resource	0	activator	metal_nonferrous	42			
slot																																						resource	0	handgrip	petrochem_inert	20			
slot																																						resource	0	power_field_insulator	gas_inert_known	42			
slot																																						resource	0	energizers	metal_nonferrous	42			
weapon	lightsaber_polearm_gen3		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen3	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen3.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen3.iff	8	0	800	1100	263	527	791	1054	263	527	791	1054	0	0	energy				100	100	10	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen3.iff
slot																																						resource	0	emitter_shroud	metal_ferrous	35			
slot																																						resource	0	activator	aluminum_titanium	28			
slot																																						resource	0	handgrip	petrochem_inert_polymer	44			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	45			
slot																																						resource	0	energizers	copper_polysteel	45			
weapon	lightsaber_polearm_gen4		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen4	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen4.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen4.iff	8	0	800	1100	299	597	895	1193	299	597	895	1193	0	0	energy				100	100	11	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen4.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	40			
slot																																						resource	0	activator	aluminum_titanium	30			
slot																																						resource	0	handgrip	petrochem_inert_polymer	46			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	58			
slot																																						resource	0	energizers	copper_polysteel	58			
weapon	lightsaber_training		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_training	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_training.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_training.iff	8	0	800	1100	78	156	234	312	78	156	234	312	0	0	energy				100	100	4	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_training.iff
slot																																						resource	0	emitter_shroud	mineral	10			
slot																																						resource	0	activator	metal	10			
slot																																						resource	0	handgrip	chemical	12			
slot																																						resource	0	power_field_insulator	gas	10			
slot																																						resource	0	energizers	metal	10			
weapon	lightsaber_one_handed_gen4_must		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen4_must	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen4_must.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen4_must.iff	8	0	800	1100	334	667	1000	1333	334	667	1000	1333	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen4_must.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	40			
slot																																						resource	0	activator	aluminum_titanium	22			
slot																																						resource	0	handgrip	petrochem_inert_polymer	28			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	28			
slot																																						resource	0	energizers	copper_polysteel	28			
weapon	lightsaber_two_handed_gen4_must		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen4_must	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen4_must.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen4_must.iff	8	0	800	1100	334	667	1000	1333	334	667	1000	1333	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen4_must.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	40			
slot																																						resource	0	activator	aluminum_titanium	22			
slot																																						resource	0	handgrip	petrochem_inert_polymer	28			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	28			
slot																																						resource	0	energizers	copper_polysteel	28			
weapon	lightsaber_one_handed_gen4_restuss		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen4_restuss	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_mandalorian.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_mandalorian.iff	8	0	800	1100	350	700	1050	1400	350	700	1050	1400	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen4_restuss.iff
slot																																						resource	0	emitter_shroud	steel_ditanium	40			
slot																																						resource	0	activator	aluminum_linksteel	22			
slot																																						resource	0	handgrip	petrochem_inert_polymer	28			
slot																																						resource	0	power_field_insulator	gas_inert_mirth	28			
slot																																						resource	0	energizers	copper_platinite	28			
weapon	carbine_slug		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5		1	object/weapon/ranged/carbine/carbine_slug.iff	object/weapon/ranged/carbine/carbine_slug.iff	36	0	800	1100	192	385	578	770	192	385	578	770	0	0	kinetic	cold	25	65	60	60	12	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_slug.iff
slot																																						resource	0	frame_assembly	steel_ditanium	40			
slot																																						resource	0	receiver_assembly	aluminum_linksteel	22			
slot																																						resource	0	grip_assembly	petrochem_inert_polymer	28			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	1			
slot																																						template	0	barrel_rifle_projectile_advanced	object/tangible/component/weapon/projectile_rifle_barrel_advanced.iff	1			
weapon	gaderiffi_elite		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	4	weapon_crafting	4	object/weapon/melee/baton/baton_gaderiffi_elite.iff	object/weapon/melee/baton/baton_gaderiffi_elite.iff	36	450	800	1100	342	683	1024	1365	342	683	1024	1365	0	0	kinetic	acid	18	45	100	100	12	1	1	100	100	0	4								object/draft_schematic/weapon/gaderiffi_elite.iff
slot																																						resource	0	grip_unit	steel_ditanium	30			
slot																																						resource	0	reactive_striking_surface	aluminum_titanium	35			
slot																																						resource	0	power_cell_brackets	copper_polysteel	7			
slot																																						template	0	reinforcement_core_advanced	object/tangible/component/weapon/reinforcement_core_advanced.iff	1			
weapon	tusken_elite		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/rifle/rifle_tusken_elite.iff	object/weapon/ranged/rifle/rifle_tusken_elite.iff	36	450	800	1100	258	516	774	1032	258	516	774	1032	0	0	kinetic	acid	18	45	80	80	12	1	1	100	100	0	64								object/draft_schematic/weapon/tusken_elite.iff
slot																																						resource	0	frame_assembly	aluminum_titanium	48			
slot																																						resource	0	receiver_assembly	steel_duralloy	18			
slot																																						resource	0	grip_assembly	steel_ditanium	10			
slot																																						template	0	feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	3			
slot																																						template	0	barrel_rifle_projectile_advanced	object/tangible/component/weapon/projectile_rifle_barrel_advanced.iff	1			
weapon	lightsaber_one_handed_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen5	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen5.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_polearm_gen4_heroic		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen4_heroic	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen4_heroic.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen4_heroic.iff	8	0	800	1100	352	703	1054	1405	352	703	1054	1405	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen4_heroic.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	60			
slot																																						resource	0	handgrip	petrochem_inert_polymer	90			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	120			
slot																																						resource	0	energizers	copper_polysteel	120			
weapon	lightsaber_polearm_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_gen5	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen5.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	60			
slot																																						resource	0	handgrip	petrochem_inert_polymer	90			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	120			
slot																																						resource	0	energizers	copper_polysteel	120			
weapon	lightsaber_two_handed_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen5	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen5.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	carbine_heroic_sd		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_heroic_sd.iff	object/weapon/ranged/carbine/carbine_heroic_sd.iff	36	450	800	1100	193	387	581	774	193	387	581	774	0	0	kinetic	acid	13	34	60	60	12	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_heroic_sd.iff
slot																																						resource	0	frame_assembly	steel_ditanium	65			
slot																																						resource	0	receiver_assembly	iron_polonium	25			
slot																																						resource	0	grip_assembly	metal	12			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	3			
slot																																						template	0	barrel_rifle_projectile_advanced	object/tangible/component/weapon/projectile_rifle_barrel_advanced.iff	1			
weapon	polearm_heroic_sd		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	5	weapon_crafting	1	object/weapon/melee/polearm/polearm_heroic_sd.iff	object/weapon/melee/polearm/polearm_heroic_sd.iff	36	450	800	1100	342	683	1024	1365	342	683	1024	1365	0	0	energy	acid	18	45	100	100	12	1	1	100	100	0	4								object/draft_schematic/weapon/polearm_heroic_sd.iff
slot																																						resource	0	lance_shaft	steel_carbonite	50			
slot																																						resource	0	vibro_unit_and_power_cell_brackets	copper_polysteel	25			
slot																																						resource	0	grip	iron	12			
slot																																						template	0	vibration_generator_advanced	object/tangible/component/weapon/vibro_unit_advanced.iff	2			
slot																																						template	0	advanced_core	object/tangible/component/weapon/reinforcement_core_advanced.iff	1			
weapon	pistol_heroic_sd		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	1	object/weapon/ranged/pistol/pistol_heroic_sd.iff	object/weapon/ranged/pistol/pistol_heroic_sd.iff	36	450	800	1100	129	258	387	516	129	258	387	516	0	0	kinetic	acid	9	23	40	40	12	1	1	100	100	0	38								object/draft_schematic/weapon/pistol_heroic_sd.iff
slot																																						resource	0	frame_assembly	steel_ditanium	65			
slot																																						resource	0	receiver_assembly	copper_platinite	45			
slot																																						resource	0	grip_assembly	aluminum_titanium	25			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	3			
slot																																						template	0	barrel_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
weapon	pistol_dd6		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	1	object/weapon/ranged/pistol/pistol_dd6.iff	object/weapon/ranged/pistol/pistol_dd6.iff	36	450	800	1100	127	255	383	510	127	255	383	510	0	0	kinetic	cold	10	32	40	40	12	1	1	100	100	0	38								object/draft_schematic/weapon/pistol_dd6.iff
slot																																						resource	0	frame_assembly	steel_duralloy	65			
slot																																						resource	0	receiver_assembly	copper_polysteel	45			
slot																																						resource	0	grip_assembly	aluminum_linksteel	25			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	2			
slot																																						template	0	barrel_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
weapon	pistol_heroic_exar		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	1	object/weapon/ranged/pistol/pistol_heroic_exar.iff	object/weapon/ranged/pistol/pistol_heroic_exar.iff	36	450	800	1100	124	249	374	498	124	249	374	498	0	0	kinetic	electric	20	40	40	40	12	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_heroic_exar.iff
slot																																						resource	0	frame_assembly	steel_duralloy	70			
slot																																						resource	0	receiver_assembly	copper_platinite	45			
slot																																						resource	0	grip_assembly	aluminum_chromium	30			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	3			
slot																																						template	0	barrel_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
weapon	carbine_kun_massassi		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/carbine_kun_massassi.iff	object/weapon/ranged/carbine/carbine_kun_massassi.iff	36	450	800	1100	172	344	516	688	172	344	516	688	0	0	energy	cold	74	112	60	60	12	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_kun_massassi.iff
slot																																						resource	0	frame_assembly	steel_duralloy	65			
slot																																						resource	0	receiver_assembly	iron_kammris	30			
slot																																						resource	0	grip_assembly	aluminum_linksteel	18			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	2h_sword_kun_massassi		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	3	weapon_crafting	1	object/weapon/melee/2h_sword/2h_sword_kun_massassi.iff	object/weapon/melee/2h_sword/2h_sword_kun_massassi.iff	36	450	800	1100	316	632	948	1264	316	632	948	1264	0	0	kinetic	cold	64	112	100	100	12	1	1	100	100	0	4								object/draft_schematic/weapon/2h_sword_kun_massassi.iff
slot																																						resource	0	sword_core_jacket	steel_duralloy	115			
slot																																						resource	0	grip	iron_colat	90			
slot																																						template	0	jacketed_sword_core_advanced	object/tangible/component/weapon/sword_core_advanced.iff	3			
