entry_type	schematic_name	schematic_description	crafting_script	items_per_container	slots	complexity	xp	xp_type	volume	crafted_object_template	layer_index	level	category	condition_multiplier	no_crit_fail	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count
slot																resource	0	appearance_fragments	petrochem_inert_polymer	30
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_assault_trooper_boots_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	70	armor_crafting	3	object/tangible/wearables/armor/assault_trooper/armor_assault_trooper_boots_gcw.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_galactic_marine_chest_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_chest_plate_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	100
slot																resource	0	armor_core_frame	steel	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_galactic_marine_leggings_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	250	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_leggings_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	90
slot																resource	0	armor_core_frame	steel	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_galactic_marine_helmet_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	220	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_helmet_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	80
slot																resource	0	armor_core_frame	steel	80
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_galactic_marine_bicep_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_bicep_l_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_galactic_marine_bicep_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_bicep_r_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_galactic_marine_bracer_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_bracer_l_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_galactic_marine_bracer_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_bracer_r_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_galactic_marine_gloves_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	50	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_gloves_gcw.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	30
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_galactic_marine_boots_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	70	armor_crafting	3	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_boots_gcw.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_galactic_marine_utility_belt_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	8	15	43	armor_crafting	1	object/tangible/wearables/armor/galactic_marine/armor_galactic_marine_belt_gcw.iff					1					
slot																resource	0	auxilary_coverage	hide_leathery	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	5
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_rebel_specforce_chest_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_chest_plate_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	100
slot																resource	0	armor_core_frame	steel	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_rebel_specforce_leggings_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	250	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_leggings_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	90
slot																resource	0	armor_core_frame	steel	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_specforce_helmet_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	220	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_helmet_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	80
slot																resource	0	armor_core_frame	steel	80
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_specforce_bicep_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_bicep_l_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_specforce_bicep_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_bicep_r_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_specforce_bracer_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_bracer_l_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_specforce_bracer_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_bracer_r_gcw.iff			assault	1.85	1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_rebel_specforce_gloves_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	50	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_gloves_gcw.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	30
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_rebel_specforce_boots_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	70	armor_crafting	3	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_boots_gcw.iff					1					
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	steel	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_rebel_specforce_utility_belt_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	8	15	43	armor_crafting	1	object/tangible/wearables/armor/rebel_spec_force/armor_rebel_spec_force_belt_gcw.iff					1					
slot																resource	0	auxilary_coverage	hide_leathery	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	5
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_rebel_marine_chest_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_chest_plate_rebel_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	50
slot																resource	0	armor_core_frame	copper	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_rebel_marine_leggings_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	240	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_leggings_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	45
slot																resource	0	armor_core_frame	copper	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_marine_helmet_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	220	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_helmet_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	40
slot																resource	0	armor_core_frame	copper	80
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_marine_bicep_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_bicep_l_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	25
slot																resource	0	armor_core_frame	copper	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_marine_bicep_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_bicep_r_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	25
slot																resource	0	armor_core_frame	copper	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_marine_bracer_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_bracer_l_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	25
slot																resource	0	armor_core_frame	copper	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_marine_bracer_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	140	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_bracer_r_gcw.iff			recon	1.85	1					
slot																resource	0	appearance_fragments	hide_wooly	25
slot																resource	0	armor_core_frame	copper	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_rebel_marine_gloves_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	50	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_gloves_gcw.iff					1					
slot																resource	0	appearance_fragments	hide_wooly	15
slot																resource	0	armor_core_frame	copper	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_rebel_marine_boots_gcw		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	0	4	15	70	armor_crafting	3	object/tangible/wearables/armor/marine/armor_marine_boots_gcw.iff					1					
slot																resource	0	appearance_fragments	hide_wooly	25
slot																resource	0	armor_core_frame	copper	20
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_rebel_battle_chest_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	9	15	300	armor_crafting	3	object/tangible/wearables/armor/rebel_battle/armor_rebel_battle_chest_plate_gcw.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	hide_bristley	50
slot																resource	0	armor_core_frame	iron	100
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_rebel_battle_leggings_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	240	armor_crafting	3	object/tangible/wearables/armor/rebel_battle/armor_rebel_battle_leggings_gcw.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	hide_bristley	45
slot																resource	0	armor_core_frame	iron	90
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_battle_helmet_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	220	armor_crafting	3	object/tangible/wearables/armor/rebel_battle/armor_rebel_battle_helmet_gcw.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	hide_bristley	40
slot																resource	0	armor_core_frame	iron	80
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_battle_bicep_l_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/rebel_battle/armor_rebel_battle_bicep_l_gcw.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	hide_bristley	25
slot																resource	0	armor_core_frame	iron	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_rebel_battle_bicep_r_gcw		systems.crafting.armor.component.crafting_new_armor_factional_final	0	8	15	150	armor_crafting	3	object/tangible/wearables/armor/rebel_battle/armor_rebel_battle_bicep_r_gcw.iff			battle	1.85	1					
slot																resource	0	appearance_fragments	hide_bristley	25
slot																resource	0	armor_core_frame	iron	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
