item1	item2	item3	finalTemplate	finalScript	finalName	level
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	item_tow_cube_private_def_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	item_tow_cube_constitution_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_health_stamina_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	item_tow_fire_res_abs_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_health_stamina_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_poison_res_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	item_tow_cube_combo_ds_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_cube_constitution_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_fire_abs_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_cube_health_const_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_poison_res_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	item_tow_cube_private_def_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	item_tow_fire_res_abs_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	item_tow_cube_health_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_cube_health_const_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_fire_abs_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_cube_stamina_willpower_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_cube_combo_acc_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_cube_willpower_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	item_tow_fire_res_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_cube_stamina_willpower_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	item_tow_cube_combo_acc_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	item_tow_cube_health_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	object/tangible/component/structure/mustafar/must_transthermal_padding.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/component/structure/mustafar/must_synth_creature_hide.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/component/structure/mustafar/must_power_converter.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_misc_dance_prop_l_02_03			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_fire_abs_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_cube_willpower_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/component/structure/mustafar/must_reinforced_support_beam.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_cube_rng_def_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_poison_res_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	item_tow_cube_rng_acc_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_stamina_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_poison_abs_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_bleed_abs_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_melee_acc_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_constitution_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_bleed_res_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_fire_res_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_poison_res_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_bleed_abs_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_cube_constitution_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_cube_melee_acc_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_disease_abs_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	item_tow_cube_rng_def_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_rng_acc_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_misc_dance_prop_r_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_fire_abs_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_3q.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	item_tow_misc_dance_prop_r_02_04			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_cube_health_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	item_tow_cube_willpower_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_disease_res_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_cube_melee_ds_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_misc_dance_prop_l_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_misc_dance_prop_l_02_04			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_bleed_res_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	item_tow_disease_res_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	item_tow_cube_melee_def_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_misc_eye_of_mesra_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	object/tangible/component/structure/mustafar/must_soft_light_source.iff			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_misc_dance_prop_r_02_03			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_stamina_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_misc_dance_prop_r_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_fire_res_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_cube_health_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_misc_dance_prop_l_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_disease_abs_02_02			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	item_tow_cube_rng_ds_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_poison_abs_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	item_tow_cube_melee_def_02_01			LEVEL 03 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_0a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_0b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_0c.iff	item_tow_cube_health_02_07			LEVEL 00 ITEM
