name	object_template	shared_object_template	component_type	compatibility
shd_reward_seinar_elite	object/tangible/ship/components/shield_generator/shd_reward_seinar_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_reward_seinar_elite.iff	shield	shd_0
shd_reward_taim_elite	object/tangible/ship/components/shield_generator/shd_reward_taim_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_reward_taim_elite.iff	shield	shd_0
shd_seinar_experimental	object/tangible/ship/components/shield_generator/shd_seinar_experimental_a1.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_experimental_a1.iff	shield	shd_0
shd_seinar_gx3	object/tangible/ship/components/shield_generator/shd_seinar_gx3.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_gx3.iff	shield	shd_0
shd_seinar_gx7	object/tangible/ship/components/shield_generator/shd_seinar_gx7.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_gx7.iff	shield	shd_0
shd_seinar_gx_elite	object/tangible/ship/components/shield_generator/shd_seinar_gx_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_gx_elite.iff	shield	shd_0
shd_seinar_proton_screen_p1	object/tangible/ship/components/shield_generator/shd_seinar_proton_screen_p1.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_proton_screen_p1.iff	shield	shd_0
shd_seinar_proton_screen_p6	object/tangible/ship/components/shield_generator/shd_seinar_proton_screen_p6.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_proton_screen_p6.iff	shield	shd_0
shd_seinar_reflector_elite	object/tangible/ship/components/shield_generator/shd_seinar_reflector_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_reflector_elite.iff	shield	shd_0
shd_seinar_reflector_standard	object/tangible/ship/components/shield_generator/shd_seinar_reflector_standard.iff	object/tangible/ship/components/shield_generator/shared_shd_seinar_reflector_standard.iff	shield	shd_0
shd_sfs_advanced	object/tangible/ship/components/shield_generator/shd_sfs_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_advanced.iff	shield	shd_0
shd_sfs_custom_polyweb_elite	object/tangible/ship/components/shield_generator/shd_sfs_custom_polyweb_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_custom_polyweb_elite.iff	shield	shd_0
shd_sfs_imperial_deluxe_standard	object/tangible/ship/components/shield_generator/shd_sfs_imperial_deluxe_standard.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_imperial_deluxe_standard.iff	shield	shd_0
shd_sfs_imperial_heavy	object/tangible/ship/components/shield_generator/shd_sfs_imperial_heavy.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_imperial_heavy.iff	shield	shd_0
shd_sfs_imperial_special_forces	object/tangible/ship/components/shield_generator/shd_sfs_imperial_special_forces.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_imperial_special_forces.iff	shield	shd_0
shd_sfs_imperial_standard	object/tangible/ship/components/shield_generator/shd_sfs_imperial_standard.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_imperial_standard.iff	shield	shd_0
shd_sfs_limited_advanced	object/tangible/ship/components/shield_generator/shd_sfs_limited_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_limited_advanced.iff	shield	shd_0
shd_sfs_modified_imperial_heavy	object/tangible/ship/components/shield_generator/shd_sfs_modified_imperial_heavy.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_modified_imperial_heavy.iff	shield	shd_0
shd_sfs_modified_imperial_special_forces	object/tangible/ship/components/shield_generator/shd_sfs_modified_imperial_special_forces.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_modified_imperial_special_forces.iff	shield	shd_0
shd_sfs_modified_polyweb_advanced	object/tangible/ship/components/shield_generator/shd_sfs_modified_polyweb_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_modified_polyweb_advanced.iff	shield	shd_0
shd_sfs_polyweb_4	object/tangible/ship/components/shield_generator/shd_sfs_polyweb_4.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_polyweb_4.iff	shield	shd_0
shd_sfs_polyweb_6	object/tangible/ship/components/shield_generator/shd_sfs_polyweb_6.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_polyweb_6.iff	shield	shd_0
shd_sfs_polyweb_advanced	object/tangible/ship/components/shield_generator/shd_sfs_polyweb_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_polyweb_advanced.iff	shield	shd_0
shd_sfs_polyweb_elite	object/tangible/ship/components/shield_generator/shd_sfs_polyweb_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_sfs_polyweb_elite.iff	shield	shd_0
shd_taim_advanced	object/tangible/ship/components/shield_generator/shd_taim_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_taim_advanced.iff	shield	shd_0
shd_taim_elite	object/tangible/ship/components/shield_generator/shd_taim_elite.iff	object/tangible/ship/components/shield_generator/shared_shd_taim_elite.iff	shield	shd_0
shd_taim_enhanced_advanced	object/tangible/ship/components/shield_generator/shd_taim_enhanced_advanced.iff	object/tangible/ship/components/shield_generator/shared_shd_taim_enhanced_advanced.iff	shield	shd_0
shd_taim_heavy	object/tangible/ship/components/shield_generator/shd_taim_heavy.iff	object/tangible/ship/components/shield_generator/shared_shd_taim_heavy.iff	shield	shd_0
shd_taim_standard	object/tangible/ship/components/shield_generator/shd_taim_standard.iff	object/tangible/ship/components/shield_generator/shared_shd_taim_standard.iff	shield	shd_0
shd_tiefighter_basic	object/tangible/ship/components/shield_generator/shd_tiefighter_basic.iff	object/tangible/ship/components/shield_generator/shared_shd_tiefighter_basic.iff	shield	shd_basic
shd_unknown_holosteel_x1	object/tangible/ship/components/shield_generator/shd_unknown_holosteel_x1.iff	object/tangible/ship/components/shield_generator/shared_shd_unknown_holosteel_x1.iff	shield	shd_0
shd_unknown_holosteel_x2	object/tangible/ship/components/shield_generator/shd_unknown_holosteel_x2.iff	object/tangible/ship/components/shield_generator/shared_shd_unknown_holosteel_x2.iff	shield	shd_0
shd_unknown_proton_projector	object/tangible/ship/components/shield_generator/shd_unknown_proton_projector.iff	object/tangible/ship/components/shield_generator/shared_shd_unknown_proton_projector.iff	shield	shd_0
shd_z95_basic	object/tangible/ship/components/shield_generator/shd_z95_basic.iff	object/tangible/ship/components/shield_generator/shared_shd_z95_basic.iff	shield	shd_basic
tst_generic			targeting_station	tst_0
weapon_test	object/tangible/ship/components/weapon/weapon_test.iff	object/tangible/ship/components/weapon/shared_weapon_test.iff	weapon	wpn_0
wpn_advanced_blaster	object/tangible/ship/crafted/weapon/wpn_advanced_blaster.iff	object/tangible/ship/crafted/weapon/shared_wpn_advanced_blaster.iff	weapon	wpn_0
wpn_advanced_blaster_green	object/tangible/ship/crafted/weapon/wpn_advanced_blaster_green.iff	object/tangible/ship/crafted/weapon/shared_wpn_advanced_blaster_green.iff	weapon	wpn_0
wpn_advanced_disruptor	object/tangible/ship/crafted/weapon/wpn_advanced_disruptor.iff	object/tangible/ship/crafted/weapon/shared_wpn_advanced_disruptor.iff	weapon	wpn_0
wpn_advanced_ioncannon	object/tangible/ship/crafted/weapon/wpn_advanced_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_wpn_advanced_ioncannon.iff	weapon	wpn_0
wpn_armek_advanced	object/tangible/ship/components/weapon/wpn_armek_advanced.iff	object/tangible/ship/components/weapon/shared_wpn_armek_advanced.iff	weapon	wpn_0
wpn_armek_elite	object/tangible/ship/components/weapon/wpn_armek_elite.iff	object/tangible/ship/components/weapon/shared_wpn_armek_elite.iff	weapon	wpn_0
wpn_armek_sw4	object/tangible/ship/components/weapon/wpn_armek_sw4.iff	object/tangible/ship/components/weapon/shared_wpn_armek_sw4.iff	weapon	wpn_0
wpn_armek_sw6	object/tangible/ship/components/weapon/wpn_armek_sw6.iff	object/tangible/ship/components/weapon/shared_wpn_armek_sw6.iff	weapon	wpn_0
wpn_armek_sw7	object/tangible/ship/components/weapon/wpn_armek_sw7.iff	object/tangible/ship/components/weapon/shared_wpn_armek_sw7.iff	weapon	wpn_0
wpn_armek_sw8	object/tangible/ship/components/weapon/wpn_armek_sw8.iff	object/tangible/ship/components/weapon/shared_wpn_armek_sw8.iff	weapon	wpn_0
wpn_awing_blaster	object/tangible/ship/components/weapon/wpn_awing_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_awing_blaster.iff	weapon	wpn_0
wpn_borstel_rg9	object/tangible/ship/components/weapon/wpn_borstel_rg9.iff	object/tangible/ship/components/weapon/shared_wpn_borstel_rg9.iff	weapon	wpn_0
wpn_bwing_blaster	object/tangible/ship/components/weapon/wpn_bwing_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_bwing_blaster.iff	weapon	wpn_0
wpn_capitalship_turret_test	object/tangible/ship/components/weapon/wpn_capitalship_turret_test.iff	object/tangible/ship/components/weapon/shared_wpn_capitalship_turret_test.iff	weapon	wpn_0
wpn_corellian_1d	object/tangible/ship/components/weapon/wpn_corellian_1d.iff	object/tangible/ship/components/weapon/shared_wpn_corellian_1d.iff	weapon	wpn_0
wpn_corellian_ag1g_laser	object/tangible/ship/components/weapon/wpn_corellian_ag1g_laser.iff	object/tangible/ship/components/weapon/shared_wpn_corellian_ag1g_laser.iff	weapon	wpn_0
wpn_corellian_ag2g_quad_laser	object/tangible/ship/components/weapon/wpn_corellian_ag2g_quad_laser.iff	object/tangible/ship/components/weapon/shared_wpn_corellian_ag2g_quad_laser.iff	weapon	wpn_0
wpn_corellian_cruiser_grade_blaster_mk1	object/tangible/ship/components/weapon/wpn_corellian_cruiser_grade_blaster_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_corellian_cruiser_grade_blaster_mk1.iff	weapon	wpn_0
wpn_corellian_heavy_gauss	object/tangible/ship/components/weapon/wpn_corellian_heavy_gauss.iff	object/tangible/ship/components/weapon/shared_wpn_corellian_heavy_gauss.iff	weapon	wpn_0
wpn_corvette_turret_sm_s01	object/tangible/ship/components/weapon/wpn_corvette_turret_sm_s01.iff	object/tangible/ship/components/weapon/shared_wpn_corvette_turret_sm_s01.iff	weapon	wpn_0
wpn_crafted_basic_launcher	object/tangible/ship/crafted/weapon/missile/weapon_basic_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_weapon_basic_launcher.iff	weapon	wpn_1
wpn_crafted_chaff_launcher	object/tangible/ship/crafted/weapon/missile/weapon_chaff_launcher.iff	object/tangible/ship/crafted/weapon/missile/shared_weapon_chaff_launcher.iff	weapon	cms_0
wpn_crafted_incom_disruptor	object/tangible/ship/crafted/weapon/weapon_incom_disruptor.iff	object/tangible/ship/crafted/weapon/shared_weapon_incom_disruptor.iff	weapon	wpn_0
wpn_crafted_slayn_ioncannon	object/tangible/ship/crafted/weapon/weapon_slayn_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_weapon_slayn_ioncannon.iff	weapon	wpn_0
wpn_crafted_subpro_tripleblaster	object/tangible/ship/crafted/weapon/weapon_subpro_tripleblaster.iff	object/tangible/ship/crafted/weapon/shared_weapon_subpro_tripleblaster.iff	weapon	wpn_0
wpn_cygnus_destroyer_mk1	object/tangible/ship/components/weapon/wpn_cygnus_destroyer_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_cygnus_destroyer_mk1.iff	weapon	wpn_0
wpn_cygnus_destroyer_mk2	object/tangible/ship/components/weapon/wpn_cygnus_destroyer_mk2.iff	object/tangible/ship/components/weapon/shared_wpn_cygnus_destroyer_mk2.iff	weapon	wpn_0
wpn_cygnus_elite	object/tangible/ship/components/weapon/wpn_cygnus_elite.iff	object/tangible/ship/components/weapon/shared_wpn_cygnus_elite.iff	weapon	wpn_0
wpn_cygnus_eradicator_1	object/tangible/ship/components/weapon/wpn_cygnus_eradicator_1.iff	object/tangible/ship/components/weapon/shared_wpn_cygnus_eradicator_1.iff	weapon	wpn_0
wpn_elite_gauss	object/tangible/ship/crafted/weapon/wpn_elite_gauss.iff	object/tangible/ship/crafted/weapon/shared_wpn_elite_gauss.iff	weapon	wpn_0
wpn_elite_null_bolt	object/tangible/ship/crafted/weapon/wpn_elite_null_bolt.iff	object/tangible/ship/crafted/weapon/shared_wpn_elite_null_bolt.iff	weapon	wpn_0
wpn_elite_railgun	object/tangible/ship/crafted/weapon/wpn_elite_railgun.iff	object/tangible/ship/crafted/weapon/shared_wpn_elite_railgun.iff	weapon	wpn_0
wpn_experimental_blaster	object/tangible/ship/crafted/weapon/wpn_experimental_blaster.iff	object/tangible/ship/crafted/weapon/shared_wpn_experimental_blaster.iff	weapon	wpn_0
wpn_experimental_blaster_green	object/tangible/ship/crafted/weapon/wpn_experimental_blaster_green.iff	object/tangible/ship/crafted/weapon/shared_wpn_experimental_blaster_green.iff	weapon	wpn_0
wpn_experimental_disruptor	object/tangible/ship/crafted/weapon/wpn_experimental_disruptor.iff	object/tangible/ship/crafted/weapon/shared_wpn_experimental_disruptor.iff	weapon	wpn_0
wpn_experimental_ioncannon	object/tangible/ship/crafted/weapon/wpn_experimental_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_wpn_experimental_ioncannon.iff	weapon	wpn_0
wpn_fastspray_2000_disruptor	object/tangible/ship/components/weapon/wpn_fastspray_2000_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_fastspray_2000_disruptor.iff	weapon	wpn_0
wpn_freitek_cannoneer_mk1	object/tangible/ship/components/weapon/wpn_freitek_cannoneer_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_freitek_cannoneer_mk1.iff	weapon	wpn_0
wpn_generic	object/tangible/ship/components/weapon/wpn_generic.iff	object/tangible/ship/components/weapon/shared_wpn_generic.iff	weapon	wpn_0
wpn_gyrhil_auto_blaster	object/tangible/ship/components/weapon/wpn_gyrhil_auto_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_gyrhil_auto_blaster.iff	weapon	wpn_0
wpn_gyrhil_r9x	object/tangible/ship/components/weapon/wpn_gyrhil_r9x.iff	object/tangible/ship/components/weapon/shared_wpn_gyrhil_r9x.iff	weapon	wpn_0
wpn_haor_chall_speedblaster	object/tangible/ship/components/weapon/wpn_haor_chall_speedblaster.iff	object/tangible/ship/components/weapon/shared_wpn_haor_chall_speedblaster.iff	weapon	wpn_0
wpn_heavy_blaster	object/tangible/ship/crafted/weapon/wpn_heavy_blaster.iff	object/tangible/ship/crafted/weapon/shared_wpn_heavy_blaster.iff	weapon	wpn_0
wpn_heavy_blaster_green	object/tangible/ship/crafted/weapon/wpn_heavy_blaster_green.iff	object/tangible/ship/crafted/weapon/shared_wpn_heavy_blaster_green.iff	weapon	wpn_0
wpn_heavy_disruptor	object/tangible/ship/crafted/weapon/wpn_heavy_disruptor.iff	object/tangible/ship/crafted/weapon/shared_wpn_heavy_disruptor.iff	weapon	wpn_0
wpn_heavy_ioncannon	object/tangible/ship/crafted/weapon/wpn_heavy_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_wpn_heavy_ioncannon.iff	weapon	wpn_0
wpn_hk_modified_scorcher_elite	object/tangible/ship/components/weapon/wpn_hk_modified_scorcher_elite.iff	object/tangible/ship/components/weapon/shared_wpn_hk_modified_scorcher_elite.iff	weapon	wpn_0
wpn_hk_scorcher	object/tangible/ship/components/weapon/wpn_hk_scorcher.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher.iff	weapon	wpn_0
wpn_hk_scorcher_2	object/tangible/ship/components/weapon/wpn_hk_scorcher_2.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher_2.iff	weapon	wpn_0
wpn_hk_scorcher_3	object/tangible/ship/components/weapon/wpn_hk_scorcher_3.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher_3.iff	weapon	wpn_0
wpn_hk_scorcher_advanced	object/tangible/ship/components/weapon/wpn_hk_scorcher_advanced.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher_advanced.iff	weapon	wpn_0
wpn_hk_scorcher_elite	object/tangible/ship/components/weapon/wpn_hk_scorcher_elite.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher_elite.iff	weapon	wpn_0
wpn_hk_scorcher_heavy	object/tangible/ship/components/weapon/wpn_hk_scorcher_heavy.iff	object/tangible/ship/components/weapon/shared_wpn_hk_scorcher_heavy.iff	weapon	wpn_0
wpn_hoersch_railgun	object/tangible/ship/components/weapon/wpn_hoersch_railgun.iff	object/tangible/ship/components/weapon/shared_wpn_hoersch_railgun.iff	weapon	wpn_0
wpn_imperial_lancer_turret	object/tangible/ship/components/weapon/wpn_imperial_lancer_turret.iff	object/tangible/ship/components/weapon/shared_wpn_imperial_lancer_turret.iff	weapon	wpn_0
wpn_imperial_lancer_cannon	object/tangible/ship/components/weapon/wpn_imperial_lancer_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_imperial_lancer_cannon.iff	weapon	wpn_0
wpn_incom_advanced_blaster	object/tangible/ship/components/weapon/wpn_incom_advanced_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_advanced_blaster.iff	weapon	wpn_0
wpn_red_cap_ship_turret	object/tangible/ship/components/weapon/wpn_red_cap_ship_turret.iff	object/tangible/ship/components/weapon/shared_wpn_red_cap_ship_turret.iff	weapon	wpn_0
wpn_red_cap_ship_cannon	object/tangible/ship/components/weapon/wpn_red_cap_ship_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_red_cap_ship_cannon.iff	weapon	wpn_0
wpn_incom_blaster	object/tangible/ship/components/weapon/wpn_incom_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_blaster.iff	weapon	wpn_0
wpn_incom_disruptor	object/tangible/ship/components/weapon/wpn_incom_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_incom_disruptor.iff	weapon	wpn_0
wpn_incom_elite_quad_blaster	object/tangible/ship/components/weapon/wpn_incom_elite_quad_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_elite_quad_blaster.iff	weapon	wpn_0
wpn_incom_heavy_blaster	object/tangible/ship/components/weapon/wpn_incom_heavy_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_heavy_blaster.iff	weapon	wpn_0
wpn_incom_heavy_quad_blaster	object/tangible/ship/components/weapon/wpn_incom_heavy_quad_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_heavy_quad_blaster.iff	weapon	wpn_0
wpn_incom_light_blaster	object/tangible/ship/components/weapon/wpn_incom_light_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_light_blaster.iff	weapon	wpn_0
wpn_incom_proton_missile_s01	object/tangible/ship/components/weapon/wpn_incom_proton_missile_s01.iff	object/tangible/ship/components/weapon/shared_wpn_incom_proton_missile_s01.iff	weapon	wpn_1
wpn_incom_quad_blaster	object/tangible/ship/components/weapon/wpn_incom_quad_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_incom_quad_blaster.iff	weapon	wpn_0
wpn_incom_seismic_missile_s01	object/tangible/ship/components/weapon/wpn_incom_seismic_missile_s01.iff	object/tangible/ship/components/weapon/shared_wpn_incom_seismic_missile_s01.iff	weapon	wpn_1
wpn_incom_shredder	object/tangible/ship/components/weapon/wpn_incom_shredder.iff	object/tangible/ship/components/weapon/shared_wpn_incom_shredder.iff	weapon	wpn_0
wpn_incom_tt13	object/tangible/ship/components/weapon/wpn_incom_tt13.iff	object/tangible/ship/components/weapon/shared_wpn_incom_tt13.iff	weapon	wpn_0
wpn_incom_tt8	object/tangible/ship/components/weapon/wpn_incom_tt8.iff	object/tangible/ship/components/weapon/shared_wpn_incom_tt8.iff	weapon	wpn_0
wpn_ionic_pulse_weapon	object/tangible/ship/components/weapon/wpn_ionic_pulse_weapon.iff	object/tangible/ship/components/weapon/shared_wpn_ionic_pulse_weapon.iff	weapon	wpn_0
wpn_kdy_pounder_mk1	object/tangible/ship/components/weapon/wpn_kdy_pounder_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_kdy_pounder_mk1.iff	weapon	wpn_0
wpn_kessel_imperial_rendili_prototype_x	object/tangible/ship/components/weapon/wpn_kessel_imperial_rendili_prototype_x.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_imperial_rendili_prototype_x.iff	weapon	wpn_0
wpn_kessel_imperial_sds_experimental_secret_ops	object/tangible/ship/components/weapon/wpn_kessel_imperial_sds_experimental_secret_ops.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_imperial_sds_experimental_secret_ops.iff	weapon	wpn_0
wpn_kessel_imperial_sfs_elite_ops	object/tangible/ship/components/weapon/wpn_kessel_imperial_sfs_elite_ops.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_imperial_sfs_elite_ops.iff	weapon	wpn_0
wpn_kessel_rebel_incom_dualcore_flashcannon	object/tangible/ship/components/weapon/wpn_kessel_rebel_incom_dualcore_flashcannon.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_rebel_incom_dualcore_flashcannon.iff	weapon	wpn_0
wpn_kessel_rebel_riiz_combine_slammer_cannon	object/tangible/ship/components/weapon/wpn_kessel_rebel_riiz_combine_slammer_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_rebel_riiz_combine_slammer_cannon.iff	weapon	wpn_0
wpn_kessel_rebel_unknown_rayslinger	object/tangible/ship/components/weapon/wpn_kessel_rebel_unknown_rayslinger.iff	object/tangible/ship/components/weapon/shared_wpn_kessel_rebel_unknown_rayslinger.iff	weapon	wpn_0
wpn_koensayr_deluxe_ion_accelerator	object/tangible/ship/components/weapon/wpn_koensayr_deluxe_ion_accelerator.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_deluxe_ion_accelerator.iff	weapon	wpn_0
wpn_koensayr_ion_accelerator	object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_ion_accelerator.iff	weapon	wpn_0
wpn_koensayr_ion_accelerator_2	object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_2.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_ion_accelerator_2.iff	weapon	wpn_0
wpn_koensayr_ion_accelerator_3	object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_3.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_ion_accelerator_3.iff	weapon	wpn_0
wpn_koensayr_ion_accelerator_advanced	object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_advanced.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_ion_accelerator_advanced.iff	weapon	wpn_0
wpn_koensayr_light_disruptor	object/tangible/ship/components/weapon/wpn_koensayr_light_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_light_disruptor.iff	weapon	wpn_0
wpn_koensayr_tuned_light_disruptor	object/tangible/ship/components/weapon/wpn_koensayr_tuned_light_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_koensayr_tuned_light_disruptor.iff	weapon	wpn_0
wpn_kse_double_blaster	object/tangible/ship/components/weapon/wpn_kse_double_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_kse_double_blaster.iff	weapon	wpn_0
wpn_kse_light_disruptor	object/tangible/ship/components/weapon/wpn_kse_light_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_kse_light_disruptor.iff	weapon	wpn_0
wpn_laser_beam_gun	object/tangible/ship/components/weapon/wpn_laser_beam_gun.iff	object/tangible/ship/components/weapon/shared_wpn_laser_beam_gun.iff	weapon	wpn_0
wpn_launcher_concussion_mk1	object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk1.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_concussion_mk1.iff	weapon	wpn_1
wpn_launcher_concussion_mk2	object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk2.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_concussion_mk2.iff	weapon	wpn_1
wpn_launcher_concussion_mk3	object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk3.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_concussion_mk3.iff	weapon	wpn_1
wpn_launcher_imagerec_mk1	object/tangible/ship/crafted/weapon/missile/wpn_launcher_imagerec_mk1.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_imagerec_mk1.iff	weapon	wpn_1
wpn_launcher_imagerec_mk2	object/tangible/ship/crafted/weapon/missile/wpn_launcher_imagerec_mk2.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_imagerec_mk2.iff	weapon	wpn_1
wpn_launcher_proton_mk1	object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk1.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_proton_mk1.iff	weapon	wpn_1
wpn_launcher_proton_mk2	object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk2.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_proton_mk2.iff	weapon	wpn_1
wpn_launcher_proton_mk3	object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk3.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_proton_mk3.iff	weapon	wpn_1
wpn_launcher_proton_mk4	object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk4.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_proton_mk4.iff	weapon	wpn_1
wpn_launcher_seismic_mk1	object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk1.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_seismic_mk1.iff	weapon	wpn_1
wpn_launcher_seismic_mk2	object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk2.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_seismic_mk2.iff	weapon	wpn_1
wpn_launcher_seismic_mk3	object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk3.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_seismic_mk3.iff	weapon	wpn_1
wpn_launcher_spacebomb_mk1	object/tangible/ship/crafted/weapon/missile/wpn_launcher_spacebomb_mk1.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_spacebomb_mk1.iff	weapon	wpn_1
wpn_launcher_spacebomb_mk2	object/tangible/ship/crafted/weapon/missile/wpn_launcher_spacebomb_mk2.iff	object/tangible/ship/crafted/weapon/missile/shared_wpn_launcher_spacebomb_mk2.iff	weapon	wpn_1
wpn_light_blaster	object/tangible/ship/crafted/weapon/wpn_light_blaster.iff	object/tangible/ship/crafted/weapon/shared_wpn_light_blaster.iff	weapon	wpn_0
wpn_light_blaster_green	object/tangible/ship/crafted/weapon/wpn_light_blaster_green.iff	object/tangible/ship/crafted/weapon/shared_wpn_light_blaster_green.iff	weapon	wpn_0
wpn_light_disruptor	object/tangible/ship/crafted/weapon/wpn_light_disruptor.iff	object/tangible/ship/crafted/weapon/shared_wpn_light_disruptor.iff	weapon	wpn_0
wpn_light_ioncannon	object/tangible/ship/crafted/weapon/wpn_light_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_wpn_light_ioncannon.iff	weapon	wpn_0
wpn_mandal_advanced_annihilator	object/tangible/ship/components/weapon/wpn_mandal_advanced_annihilator.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_advanced_annihilator.iff	weapon	wpn_0
wpn_mandal_annihilator_mk2	object/tangible/ship/components/weapon/wpn_mandal_annihilator_mk2.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_annihilator_mk2.iff	weapon	wpn_0
wpn_mandal_annilhator_mk1	object/tangible/ship/components/weapon/wpn_mandal_annilhator_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_annilhator_mk1.iff	weapon	wpn_0
wpn_mandal_elite_annihilator	object/tangible/ship/components/weapon/wpn_mandal_elite_annihilator.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_elite_annihilator.iff	weapon	wpn_0
