creatureName	BaseLevel	Damagelevelmodifier	StatLevelModifier	ToHitLevelModifier	ArmorLevelModifier	difficultyClass	stealingFlags	notes	where	socialGroup	pvpFaction	isSpecialForces	template	minScale	maxScale	hue	minDrainModifier	maxDrainModifier	minFaucetModifier	maxFaucetModifier	armorKinetic	armorEnergy	armorBlast	armorHeat	armorCold	armorElectric	armorAcid	armorStun	attackSpeed	hasResources	milkType	meat	meatType	hide	hideType	bone	boneType	rare	rareType	geneProfile	minCash	maxCash	intLootRolls	intRollPercent	lootTable	lootList	collectionRoll	collectionLoot	col_faction	chronicleLootChance	chronicleLootCategory	canTame	wildAbilityList	niche	invulnerable	rootImmune	snareImmune	stunImmune	mezImmune	canNotPunish	tauntImmune	ignorePlayer	skillmods	objvars	scripts	clothesList	utterance	diction	canOfferMission	movement_speed	primary_weapon	primary_weapon_speed	secondary_weapon	secondary_weapon_speed	primary_weapon_specials	secondary_weapon_specials	aggressive	assist	stalker	herd	death_blow
outbreak_afflicted_lvl_85	85	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_all	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_lvl_90	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_all	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_lvl_95	95	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_all	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_deathtrooper_lvl_05	5	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_1_10					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_10	10	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_1_10					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_15	15	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_11_20					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_20	20	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_11_20					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_25	25	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_21_30					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_30	30	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_21_30					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			no
outbreak_deathtrooper_lvl_35	35	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_31_40					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_standard	undead_standard	10	12			no
outbreak_deathtrooper_lvl_40	40	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_31_40					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_standard	undead_standard	10	12			no
outbreak_deathtrooper_lvl_45	45	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_41_50					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_standard	undead_standard	10	12			yes
outbreak_deathtrooper_lvl_50	50	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_41_50					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_standard	undead_standard	10	12			yes
outbreak_deathtrooper_lvl_55	55	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_51_60					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_02		undead_standard	undead_standard	10	12			yes
outbreak_deathtrooper_lvl_60	60	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_51_60					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_standard	undead_standard	10	12			yes
outbreak_deathtrooper_lvl_65	65	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_61_70					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_deathtrooper_lvl_70	70	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_61_70					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_deathtrooper_lvl_75	75	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_71_80					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_deathtrooper_lvl_80	80	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_71_80					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_deathtrooper_lvl_85	85	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_deathtrooper_lvl_90	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_deathtrooper_lvl_95	95	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_81_90					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_05	5	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_both_01.iff	1	1	0					0	0	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_boss_1_10:level_05					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_10	10	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_hum_01.iff	1	1	0					0	0	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_boss_1_10:level_10					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_15	15	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_ith_01.iff	1	1	0					5	10	5	10	5	10	5	-1	2												0	0	1	100	npc/undead_boss_11_20:level_15					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_20	20	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_hum_01.iff	1	1	0					10	5	10	5	10	5	10	-1	2												0	0	1	100	npc/undead_boss_11_20:level_20					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_25	25	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_wke_02.iff	1	1	0					15	10	15	10	15	10	15	-1	2												0	0	1	100	npc/undead_boss_21_30:level_25					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_30	30	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_rod_01.iff	1	1	0					15	20	15	20	15	20	15	-1	2												0	0	1	100	npc/undead_boss_21_30:level_30					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_35	35	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_sul_01.iff	1	1	0					25	15	25	15	25	25	15	-1	2												0	0	1	100	npc/undead_boss_31_40:level_35					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_40	40	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_hum_03.iff	1	1	0					20	30	25	30	25	20	30	-1	2												0	0	1	100	npc/undead_boss_31_40:level_40					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_45	45	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_twe_01.iff	1	1	0					30	20	30	25	30	25	20	-1	2												0	0	1	100	npc/undead_boss_41_50:level_45					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_50	50	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_wke_01.iff	1	1	0					20	35	20	35	30	25	35	-1	2												0	0	1	100	npc/undead_boss_41_50:level_50					18	afflicted			npc			10							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			yes
outbreak_afflicted_boss_lvl_55	55	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_hum_02.iff	1	1	0					40	20	35	20	40	35	20	-1	2												0	0	1	100	npc/undead_boss_51_60:level_55					18	afflicted			npc			20							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_60	60	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_ith_01.iff	1	1	0					45	20	30	25	30	20	30	-1	2												0	0	1	100	npc/undead_boss_51_60:level_60					18	afflicted			npc			30							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_65	65	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_hum_02.iff	1	1	0					50	40	35	30	40	20	30	-1	2												0	0	1	100	npc/undead_boss_61_70:level_65					18	afflicted			npc			40							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_70	70	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_trn_01.iff	1	1	0					55	50	55	40	50	40	35	-1	2												0	0	1	100	npc/undead_boss_61_70:level_70					18	afflicted			npc			50							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_75	75	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_both_01.iff	1	1	0					60	55	60	30	50	60	60	-1	2												0	0	1	100	npc/undead_boss_71_80:level_75					18	afflicted			npc			60							int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_reb		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_80	80	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_nightsister_02.iff	1	1	0					65	60	55	45	50	40	50	-1	2												0	0	1	100	npc/undead_boss_71_80:level_80					18	afflicted			npc		25	70		50					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_85	85	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_m_hum_04.iff	1	1	0					70	65	70	50	60	50	50	-1	2												0	0	1	100	npc/undead_boss_81_90:level_85					18	afflicted			npc		50	80		50					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_90	90	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_nightsister_03.iff	1	1	0					70	70	50	65	40	65	70	-1	2												0	0	1	100	npc/undead_boss_81_90:level_90					18	afflicted			npc		75	90	50	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_02		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_boss_lvl_95	95	0	0	0	0	ELITE			dathomir	afflicted	afflicted		outbreak_undead_boss_f_nightsister_01.iff	1	1	0					70	75	65	70	60	70	50	-1	2												0	0	1	100	npc/undead_boss_81_90:level_95					18	afflicted			npc		100	100	100	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp		undead_melee_01		undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_maintenance_boss	95	0	0	0	0	BOSS			dathomir	afflicted	afflicted		outbreak_maintenance_boss.iff	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_boss_81_90:cornburr					50	afflicted_cornburr			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										outbreak_afflicted_maintenance_boss	outbreak_afflicted_maintenance_boss	8	12			instant
outbreak_imperial_guard_aggro	90	0	0	0	0	BOSS			dathomir	survivor_guard	survivor_guard		dressed_stormtrooper_sandtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2												0	0												npc								1		int:ignoreCollector=1	ai.equip_weapon		stormtrooper	stormtrooper			stormtrooper_carbine				commando_2	commando_2	0	6			
outbreak_mixed_guard_aggro	90	0	0	0	0	BOSS			dathomir	survivor_guard	survivor_guard		outbreak_guard_survivor	1	1	0					0	0	40	0	0	0	0	-1	2												0	0												npc								1		int:ignoreCollector=1	ai.equip_weapon		stormtrooper	stormtrooper			stormtrooper_carbine				commando_2	commando_2	0	6			
outbreak_undead_officer_key_search	90	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_undead_deathtrooper_04_m.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0												npc	1																imperial_carbine		none				0	0			
outbreak_undead_scientist_key_search	90	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_undead_biologist_10.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0												npc	1																none		none				0	0			
outbreak_undead_stormtrooper_key_search	90	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_undead_deathtrooper_01_m.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0												npc	1																imperial_carbine		none				0	0			
outbreak_undead_scouttrooper_key_search	90	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_undead_deathtrooper_03_m.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0												npc	1																imperial_carbine		none				0	0			
outbreak_undead_inquisitor_key_search	90	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_undead_imperial_inquisitor_human_male_03.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0												npc	1																none		none				0	0			
outbreak_delivery_survivor	5	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_delivery_survivor	1	1.2	0					60	60	60	60	60	60	60	60	2												0	0												npc	1							1			"ai.equip_weapon,conversation.delivery_hassel,theme_park.outbreak.beast_pathing"						general_sword		general_sword		commoner_4	commoner_4	0	3			
outbreak_carrion_spat_betsy	90	0	0	0	0	ELITE			dathomir	survivor	survivor		painted_spat.iff	1.2	1.2	0					0	20	0	25	-1	-1	25	-1	2	1		260	meat_avian																					carnivore	1									string:menu_string=pick_up_betsy	theme_park.outbreak.hidden_content_object																
outbreak_junk_dealer	1	0	0	0	0	NORMAL			dathomir	survivor	survivor		outbreak_junk_dealer			0					0	0	0	0	0	0	0	-1	2																npc/npc_1_10	generic_npc_1								npc	1										"npc.converse.junk_dealer,planet_map.map_loc_creature"		townsperson	townperson			rebel_carbine		rebel_pistol				0	2		1	
outbreak_facility_battle_droid	90	0	0	0	0	BOSS			dathomir	survivor	survivor		battle_droid.iff	1	1	0					75	75	100	60	100	25	40	85	2														1	80	npc/elite_npc:elite_npc_71_80	elite_droid_9		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc								1									imperial_carbine		none		droid_special_6	melee_special_6	0	3			
outbreak_facility_super_battle_droid	90	0	0	0	0	BOSS			dathomir	survivor	survivor		super_battle_droid.iff	1.5	1.5	0					85	95	100	60	100	25	40	85	2														1	80	droid/elite_droid:elite_droid_81_90	elite_droid_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_dejarik_holomonster,col_dejarik_table,col_holo_emitter_01"						npc								1											object/weapon/ranged/droid/droid_probot_ranged.iff		droid_special_6	droid_special_6	0	3			
outbreak_afflicted_prisoner_lvl_90	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_prisoner	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_81_90					18	afflicted			npc		75	90	50	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp				undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_prisoner_lvl_95	95	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_prisoner	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_81_90					18	afflicted			npc		75	90	50	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp				undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_scientist_lvl_90	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_scientist	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_81_90					18	afflicted			npc		75	90	50	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp				undead_advanced	undead_advanced	10	12			instant
outbreak_afflicted_scientist_lvl_95	95	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_scientist	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	100	npc/undead_81_90					18	afflicted			npc		75	90	50	100					int:detect_hidden=99	theme_park.outbreak.afflicted_npc						undead_weapon_imp				undead_advanced	undead_advanced	10	12			instant
outbreak_dead_officer_key_search_undead	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		dressed_imperial_officer_m_undead.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0								18	afflicted			npc	1									int:detect_hidden=99	theme_park.outbreak.afflicted_npc						none		none				0	0			
outbreak_dead_scientist_key_search_undead	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		dressed_biologist_10_undead.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0								18	afflicted			npc	1									int:detect_hidden=99	theme_park.outbreak.afflicted_npc						none		none				0	0			
outbreak_dead_stormtrooper_key_search_undead	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper_10_m.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0								18	afflicted			npc	1									int:detect_hidden=99	theme_park.outbreak.afflicted_npc						none		none				0	0			
outbreak_dead_scouttrooper_key_search_undead	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_deathtrooper_02_m.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0								18	afflicted			npc	1									int:detect_hidden=99	theme_park.outbreak.afflicted_npc						none		none				0	0			
outbreak_dead_inquisitor_key_search_undead	90	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		dressed_imperial_inquisitor_human_male_03_undead.iff	1	1.2	0					0	0	0	0	0	0	0	-1	2												0	0								18	afflicted			npc	1									int:detect_hidden=99	theme_park.outbreak.afflicted_npc						none		none				0	0			
outbreak_afflicted_defense	5	0	0	0	0	NORMAL			dathomir	afflicted	afflicted		outbreak_undead_all	1	1	0					0	10	0	0	0	0	0	-1	2												0	0	1	40	npc/undead_1_10					18	afflicted			npc										int:detect_hidden=99	theme_park.outbreak.afflicted_npc										undead_basic	undead_basic	10	12			instant
tcg_armored_dewback	1	0	0	0	-4	NORMAL			tatooine	dewback			dewback_armored.iff			1					0	20	0	20	0	0	0	-1	2																									herbivore																					bull_1	bull_1	0	0			
tcg_gualaar	1	0	0	0	-4	NORMAL			tatooine	gualaar			gualaar.iff			1					0	20	0	20	0	0	0	-1	2																									herbivore																					horse_3	horse_3	0	0			
gcw_city_imperial_1	60	0	0	0	0	NORMAL			global	imperial	Imperial		dressed_stormtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		commando_4	commando_4	32	32			yes
gcw_city_imperial_2	90	0	0	0	0	NORMAL			global	imperial	Imperial		dressed_stormtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		officer_6	officer_6	32	32			yes
gcw_city_imperial_3	90	0	0	0	0	ELITE			global	imperial	Imperial		dark_trooper.iff	1.25	1.25	0																									800	1600	1	4	npc/npc_81_90									npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"							imperial_carbine		imperial_carbine		commando_6	commando_6	32	32			yes
gcw_city_imperial_black	90	0	0	0	0	NORMAL			global	imperial	Imperial		dressed_stormtrooper_black_black.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		commando_4	commando_4	32	32			yes
gcw_city_imperial_black_sgt	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_commander_black_gold.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		officer_6	officer_6	32	32			yes
gcw_city_imperial_black_darkt	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_dark_trooper_black_hole.iff	1.25	1.25	0																									800	1600	1	4	npc/npc_81_90									npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"							imperial_carbine		imperial_carbine		commando_6	commando_6	32	32			yes
gcw_city_imperial_sandtrooper	90	0	0	0	0	NORMAL			global	imperial	Imperial		dressed_stormtrooper_sandtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		commando_4	commando_4	32	32			yes
gcw_city_imperial_sandtrooper_sgt	90	0	0	0	0	ELITE			global	imperial	Imperial		dressed_stormtrooper_groupleader_sandtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	"ai.soldier,npc.stormtrooper_respect.stormtrooper_respect"						stormtrooper_carbine		stormtrooper_carbine		officer_6	officer_6	32	32			yes
gcw_entertainer_rebel	100	1	1	1	1	NORMAL			global	townsperson	townsperson		gcw_entertainer_rebel	1	1.2	0					80	80	80	80	80	80	80	80	2																									npc	1												noble	fancy			rebel_pistol		rebel_pistol		commoner_10	commoner_10	0	2			
gcw_entertainer_imperial	100	1	1	1	1	NORMAL			global	townsperson	townsperson		gcw_entertainer_imperial	1	1.2	0					80	80	80	80	80	80	80	80	2																									npc	1												noble	fancy			rebel_pistol		rebel_pistol		commoner_10	commoner_10	0	2			
