strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
s	f	f	f	f	f	f	f	f	f	p	s	s	i	s
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-1.90552	-30.1642	-98.1974	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-1.905520 -30.164200 -98.197403 tatooine 11335853:24.138800 -30.124500 -98.386101 tatooine 11335854:26.644800 -30.252100 -94.347198 tatooine 11335854:27.485100 -31.686001 -80.225403 tatooine 11335855:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_rifle_2|strPatrolPointNames|5|npe_rifle_2_11415941_1:npe_rifle_2_11415941_2:npe_rifle_2_11415941_3:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_rifleman|$|	script.systems.spawning.spawner_patrol	intersection3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-5.31462	-30.1841	-98.1973	ignoreInBuildoutArray|0|1|pointName|4|npe_gaurd_1_11415793_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.222564	0	-0.974918	-4.58341	-30.1968	-94.2337	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_espy_1|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_espy|$|	script.systems.spawning.spawner_area	intersection3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.0992657	0	-0.995061	-16.1089	-30.2521	-112.576	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_6|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	intersection3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.090074	0	0.995935	-3.30655	-29.8617	-110.356	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_area	intersection3	0
object/tangible/quest/npe_rune.iff	0	1	0	-8.74E-08	0	-1	-14.335	-30.0664	-108.617	questRetrieveSignal|4|runequest_found_5|$|	script.quest.task.ground.retrieve_item_on_item	intersection3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-41.8541	-22.1248	-108.848	ignoreInBuildoutArray|0|1|pointName|4|npe_gaurd_1_11415793_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall4	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-40.2485	-22.1213	-98.9441	ignoreInBuildoutArray|0|1|pointName|4|npe_gaurd_1_11415793_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall4	0
object/tangible/quest/npe_skeleton.iff	0	1	0	0	0	1	-42.2214	-22.0345	-98.6651	$|	"script.quest.task.ground.retrieve_item_on_item,script.npe.npe_journal_skeleton"	hall4	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.218004	0	0.975948	-131.087	-22.1576	-76.8609	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_5|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	largecavehall2	0
object/tangible/quest/npe_rune.iff	0	1	0	-1	0	-5.16E-08	-126.347	-21.6748	-93.1765	questRetrieveSignal|4|runequest_found_4|$|	script.quest.task.ground.retrieve_item_on_item	largecavehall2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.730677	0	-0.682723	-135.189	-21.9786	-97.738	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rifle_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_rifleman|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-92.7974	-22.0817	-110.046	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-92.797401 -22.081699 -110.045998 tatooine 11335850:-48.011200 -22.146601 -109.537003 tatooine 11335849:-41.854099 -22.124800 -108.848000 tatooine 11335852:-40.248501 -22.121300 -98.944099 tatooine 11335852:-5.314620 -30.184099 -98.197304 tatooine 11335853:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_gaurd_1|strPatrolPointNames|5|npe_gaurd_1_11415793_1:npe_gaurd_1_11415793_2:npe_gaurd_1_11415793_3:npe_gaurd_1_11415793_4:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_guard_weak|$|	script.systems.spawning.spawner_patrol	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.542531	0	0.840036	-87.6928	-22.1099	-114.896	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_9|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.177049	0	-0.984202	-87.8091	-22.0921	-107.281	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_shaman_5|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_shaman|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.822274	0	-0.569092	-108.091	-22.2123	-124.593	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|4.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_2|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.895781	0	0.444495	-110.334	-21.4649	-116.264	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_2|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.271403	0	0.962466	-107.568	-22.1194	-99.4175	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_3|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.853247	0	-0.521508	-114.109	-21.8821	-106.381	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_3|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.997299	0	-0.0734551	-121.226	-22.1259	-111.113	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_witch_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_witch|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.99901	0	0.0444869	-136.029	-21.0045	-111.597	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bowman_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_bowman|$|	script.systems.spawning.spawner_area	largecavehall1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-48.0112	-22.1466	-109.537	ignoreInBuildoutArray|0|1|pointName|4|npe_gaurd_1_11415793_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-62.0652	-21.7989	-110.386	ignoreInBuildoutArray|0|1|pointName|4|npe_warrior_4_11415598_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-76.0124	-17.7989	-81.6186	ignoreInBuildoutArray|0|1|pointName|4|npe_warrior_4_11415598_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-62.1699	-17.8664	-82.1162	ignoreInBuildoutArray|0|1|pointName|4|npe_warrior_4_11415598_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.968495	0	0.249031	-55.4676	-18.0059	-82.2672	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_seeker_4|strSpawnerType|4|area|strSpawns|4|npe/npe_seeker_droid|$|	script.systems.spawning.spawner_area	hall3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-106.514	-18	-59.8043	ignoreInBuildoutArray|0|1|pointName|4|npe_buzzer_2_11415567_5|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.0437895	0	-0.999041	-109.029	-18	-41.8838	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_6|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.95098	0	-0.309253	-123.356	-18	-58.7651	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bowman_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_bowman|$|	script.systems.spawning.spawner_area	lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.739998	0	0.67261	-117.408	-18	-32.9835	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_shaman_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_shaman|$|	script.systems.spawning.spawner_area	lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.999855	0	0.0170266	-120.09	-20	-38.3463	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	lab1	0
object/tangible/quest/npe_rune.iff	0	1	0	-8.74E-08	0	-1	-123.7	-18	-31.4368	questRetrieveSignal|4|runequest_found_3|$|	script.quest.task.ground.retrieve_item_on_item	lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0	0	1	-131.837	-18	-50.1019	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_shaman_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_shaman|$|	script.systems.spawning.spawner_area	lab1	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1	0	0.416871	0	0.908966	-108.259	-18	-31.9587	$|		lab1	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1	0	0.149438	0	0.988771	-107.141	-18	-34.1516	$|		lab1	0
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1	0	-0.539632	0	0.841901	-106.093	-18	-34.4829	$|		lab1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0	0	1	-130.966	-18	-33.7729	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_3|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	lab1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-89.988	-18.0025	-68.1356	ignoreInBuildoutArray|0|1|pointName|4|npe_buzzer_2_11415567_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-90.8673	-18	-72.3267	ignoreInBuildoutArray|0|1|pointName|4|npe_buzzer_2_11415567_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition3	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-106.196	-18	-72.1207	ignoreInBuildoutArray|0|1|pointName|4|npe_buzzer_2_11415567_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.0101991	0	-0.999948	-105.049	-18	-64.481	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_5|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	transition3	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.0943381	0	0.99554	-90.078	-18	-75.0217	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_seeker_3|strSpawnerType|4|area|strSpawns|4|npe/npe_seeker_droid|$|	script.systems.spawning.spawner_area	transition3	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-75.9016	-17.8308	-58.2748	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-75.328102 -17.830799 -51.920700 tatooine 11335845:-76.012398 -17.798901 -81.618599 tatooine 11335848:-62.169899 -17.866400 -82.116203 tatooine 11335848:-62.065201 -21.798901 -110.386002 tatooine 11335849:-61.790298 -21.798901 -123.403000 tatooine 11335856:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_warrior_4|strPatrolPointNames|5|npe_warrior_4_11415598_1:npe_warrior_4_11415598_2:npe_warrior_4_11415598_3:npe_warrior_4_11415598_4:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_patrol	caveroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.981951	0	0.189136	-73.154	-18.1335	-47.4961	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rats_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	caveroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.998968	0	0.0454224	-67.6248	-18.9747	-42.4035	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|questRetrieveSignal|4|runequest_found_2|registerWithController|0|1|strName|4|npe_warrior_5|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	caveroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.0487604	0	-0.99881	-72.6984	-18.5822	-42.5	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|0.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_shaman_3|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_shaman|$|	script.systems.spawning.spawner_area	caveroom1	0
object/tangible/quest/npe_rune.iff	0	1	0	0.998248	0	0.0591689	-66.0322	-19.0254	-41.2808	questRetrieveSignal|4|runequest_found_2|$|	script.quest.task.ground.retrieve_item_on_item	caveroom1	0
object/building/kashyyyk/thm_all_bones_wookiee_s03.iff	0	1	0	0.443948	0	0.896052	-75.7956	-19.0803	-38.9628	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0	1	0	-0.119712	0	0.992809	-69.8047	-19.3272	-39.3685	$|		caveroom1	0
object/static/structure/military/bunker_pillar_style_01.iff	0	1	0	-0.479426	0	0.877582	-65.1597	-19.4572	-38.6518	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_gate.iff	0	1	0	-0.109778	0	0.993956	-75.7616	-18.8343	-40.0673	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_gate.iff	0	1	0	-0.998248	0	-0.0591691	-77.622	-18.8204	-42.2925	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_door.iff	0	1	0	-0.129634	0	0.991562	-75.7632	-18.7899	-40.0616	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_door.iff	0	1	0	-0.994043	0	-0.108987	-77.6352	-18.5116	-42.2834	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0	1	0	-0.836026	0	0.54869	-78.6305	-18.8124	-46.1058	$|		caveroom1	0
object/building/kashyyyk/cave_myyydril_bars.iff	0	1	0	-0.992904	0	-0.118921	-67.5099	-15.2655	-38.9816	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	-0.00159264	-0.999999	-1.16E-10	-0.998788	0.00159072	-0.0491839	-77.5954	-10.8227	-42.2913	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0	1	0	-0.997606	0	-0.0691485	-77.6187	-10.8571	-42.3103	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0	1	0	-0.819192	0	0.57352	-78.6723	-10.8168	-46.0793	$|		caveroom1	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	-0.0015929	-0.999998	4.13E-07	-0.836025	0.00133193	0.54869	-78.6025	-10.7977	-46.1213	$|		caveroom1	0
object/tangible/camp/camp_light_s3.iff	0	1	0	-0.994924	0	0.100626	-77.8134	-6.88591	-44.2771	$|		caveroom1	0
object/tangible/camp/camp_light_s3.iff	0	1	0	-0.990327	0	-0.138754	-77.8284	-6.90667	-40.5149	$|		caveroom1	0
object/tangible/camp/camp_light_s3.iff	0	1	0	-0.597196	0	0.802096	-79.8031	-6.83859	-47.5216	$|		caveroom1	0
object/building/kashyyyk/thm_all_humanoid_bone_skull.iff	0	1	0	0.598472	0	-0.801143	-78.4196	-18.0976	-47.8464	$|		caveroom1	0
object/building/kashyyyk/thm_all_humanoid_bone_pile_s03.iff	0	0.996802	0.0799147	0	-0.0799147	0.996802	-78.2757	-18.1849	-47.3295	$|		caveroom1	0
object/static/structure/corellia/corl_power_bubble_node.iff	0.789335	0.0322197	-0.613117	0.613554	-0.00497591	0.789637	-78.5067	-12.6167	-46.2891	$|		caveroom1	0
object/static/structure/corellia/corl_power_bubble_node.iff	0.998158	-0.00918698	0.059964	-0.0599615	0.000551885	0.998201	-77.3047	-12.5958	-42.3354	$|		caveroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.0047589	0	-0.999989	-75.8086	-17.7989	-53.1909	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rakqua_capture|strSpawnerType|4|area|strSpawns|4|npe/rakqua_fervent|$|	script.systems.spawning.spawner_area	caveroom1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-75.1914	-17.7989	-67.7944	ignoreInBuildoutArray|0|1|pointName|4|npe_buzzer_2_11415567_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.181598	0	-0.983373	-61.8199	-18	-60.7582	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_seeker_1|strSpawnerType|4|area|strSpawns|4|npe/npe_seeker_droid|$|	script.systems.spawning.spawner_area	transition2	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-62.3757	-18	-64.0319	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-62.375702 -18.000000 -64.031898 tatooine 11335843:-48.434601 -18.000000 -64.232697 tatooine 11335843:-48.631500 -18.000000 -53.351898 tatooine 11335842:-47.463501 -18.000000 -35.625000 tatooine 11335842:-36.731899 -18.000000 -32.126900 tatooine 11335842:-18.668100 -18.000000 -31.518000 tatooine 11335841:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_probe_1|strPatrolPointNames|5|npe_probe_1_11415535_1:npe_probe_1_11415535_2:npe_probe_1_11415535_3:npe_probe_1_11415535_4:npe_probe_1_11415535_5:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_i10_probe|$|	script.systems.spawning.spawner_patrol	transition2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-48.4346	-18	-64.2327	ignoreInBuildoutArray|0|1|pointName|4|npe_probe_1_11415535_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition2	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-64.3244	-17.7989	-67.8941	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-64.324402 -17.798901 -67.894096 tatooine 11335843:-75.191399 -17.798901 -67.794403 tatooine 11335844:-89.987999 -18.002501 -68.135597 tatooine 11335846:-90.867302 -18.000000 -72.326698 tatooine 11335846:-106.195999 -18.000000 -72.120697 tatooine 11335846:-106.514000 -18.000000 -59.804298 tatooine 11335847:-110.174004 -18.000000 -56.895901 tatooine 11335847:-133.272003 -18.000000 -56.555000 tatooine 11335847:|patrolPathType|4|cycle|registerWithController|0|1|strName|4|npe_buzzer_2|strPatrolPointNames|5|npe_buzzer_2_11415567_1:npe_buzzer_2_11415567_2:npe_buzzer_2_11415567_3:npe_buzzer_2_11415567_4:npe_buzzer_2_11415567_5:npe_buzzer_2_11415567_6:npe_buzzer_2_11415567_7:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_k3i_buzzer|$|	script.systems.spawning.spawner_patrol	transition2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-48.6315	-18	-53.3519	ignoreInBuildoutArray|0|1|pointName|4|npe_probe_1_11415535_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	assistant_armory	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-47.4635	-18	-35.625	ignoreInBuildoutArray|0|1|pointName|4|npe_probe_1_11415535_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	assistant_armory	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-36.7319	-18	-32.1269	ignoreInBuildoutArray|0|1|pointName|4|npe_probe_1_11415535_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	assistant_armory	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.722989	0	0.690859	-57.1836	-18	-44.0365	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_2|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	assistant_armory	0
